ip,ip_app_4
16426,8
16435,3
16437,4
16438,1
16443,13
16453,9
16455,1
16462,6
16464,9
16471,3
16473,3
16478,9
16481,8
16487,9
16492,2
16495,2
16499,9
16502,1
16505,7
16506,10
16512,1
16514,1
16525,1
16531,4
16535,4
16540,3
16544,1
16547,1
16557,5
16566,11
16568,6
16581,3
16588,1
16605,6
16609,1
16613,8
16626,1
16627,2
16631,1
16632,2
16656,1
16658,7
16668,6
16693,4
16694,1
16702,8
16703,11
16711,1
16725,2
16732,2
16738,1
16741,8
16745,7
16746,6
16749,3
16751,1
16760,9
16764,1
16770,1
16771,6
16775,14
16780,2
16782,6
16783,9
16784,2
16799,7
16811,8
16813,1
16815,7
16831,1
16836,1
16853,1
16856,1
16859,5
16861,1
16881,5
16884,1
16899,3
16904,6
16905,1
16907,1
16909,7
16911,1
16916,3
16917,1
16929,9
16930,1
16936,2
16944,9
16945,1
16947,5
16955,4
16964,1
16965,7
16966,7
16970,1
16972,4
16980,1
16993,7
16994,1
16998,1
16999,5
17012,8
17013,8
17016,1
17029,5
17030,8
17033,2
17038,7
17055,8
17059,1
17071,5
17077,8
17084,1
17090,4
17101,2
17102,8
17105,3
17114,1
17115,4
17117,3
17129,6
17130,13
17131,7
17133,9
17137,1
17142,7
17144,6
17147,7
17149,28
17151,1
17153,3
17156,2
17159,10
17164,11
17165,4
17167,1
17177,6
17181,12
17183,4
17187,7
17198,5
17204,9
17217,1
17220,10
17224,1
17231,10
17236,3
17237,2
17241,1
17248,4
17254,1
17255,8
17262,10
17263,8
17264,1
17274,11
17277,3
17282,8
17287,8
17289,8
17292,10
17293,10
17296,3
17306,2
17310,1
17311,1
17314,1
17317,4
17321,4
17328,1
17329,9
17334,5
17340,1
17341,6
17346,3
17348,3
17354,5
17357,7
17358,3
17362,4
17363,3
17376,6
17379,1
17380,7
17390,4
17391,10
17396,5
17398,5
17401,2
17411,10
17414,8
17420,1
17422,11
17423,1
17426,5
17434,2
17437,9
17438,4
17443,1
17449,5
17450,6
17452,8
17457,1
17458,1
17459,11
17460,6
17461,13
17462,1
17463,6
17477,1
17479,7
17485,3
17486,8
17488,1
17491,7
17492,2
17500,1
17508,1
17513,1
17514,1
17516,1
17517,4
17518,3
17521,4
17527,3
17531,1
17537,4
17538,2
17549,4
17550,2
17552,3
17560,6
17569,8
17572,15
17578,5
17580,1
17581,12
17589,1
17610,6
17614,4
17618,9
17623,9
17626,4
17628,2
17635,2
17637,1
17643,9
17655,1
17663,8
17677,2
17686,13
17688,3
17703,3
17706,3
17711,9
17716,4
17717,7
17725,11
17728,9
17730,8
17747,2
17748,1
17749,6
17751,6
17756,8
17757,1
17758,5
17778,1
17784,9
17787,1
17788,1
17802,1
17804,2
17814,4
17836,1
17845,8
17853,2
17860,1
17863,1
17865,7
17873,12
17890,1
17892,9
17894,1
17899,5
17901,1
17917,7
17923,4
17929,10
17930,5
17943,1
17948,8
17959,1
17975,2
17976,4
17985,5
17988,5
17993,1
17999,10
18004,3
18006,2
18016,2
18029,10
18036,6
18037,10
18039,1
18049,5
18053,8
18056,2
18058,5
18070,1
18071,2
18072,1
18075,5
18088,1
18089,1
18094,8
18097,1
18108,4
18111,3
18112,1
18122,2
18124,6
18126,5
18127,1
18139,5
18153,5
18154,5
18160,4
18161,1
18165,1
18176,1
18180,1
18183,3
18197,2
18201,8
18204,5
18206,2
18208,4
18214,3
18215,3
18219,4
18225,3
18231,7
18241,4
18246,4
18251,1
18253,1
18259,1
18265,3
18270,7
18272,1
18281,2
18286,9
18294,3
18297,1
18302,4
18311,2
18314,3
18319,1
18332,4
18339,1
18348,4
18350,6
18352,4
18355,6
18363,1
18365,2
18367,2
18377,1
18378,1
18383,5
18390,3
18393,1
18395,5
18397,2
18398,8
18406,1
18412,2
18426,3
18428,4
18434,7
18437,3
18439,2
18442,5
18444,1
18445,1
18450,4
18451,9
18454,13
18458,1
18465,1
18466,3
18474,1
18475,4
18483,11
18491,2
18493,13
18496,11
18501,1
18506,4
18520,1
18522,4
18527,1
18532,1
18533,4
18537,4
18538,3
18544,11
18546,4
18551,7
18558,1
18572,1
18573,2
18580,1
18585,4
18589,4
18593,1
18596,5
18607,12
18608,2
18620,4
18624,5
18625,4
18635,1
18636,10
18638,2
18639,5
18641,4
18643,3
18648,1
18649,5
18654,4
18655,10
18659,1
18662,9
18666,10
18667,8
18676,11
18681,4
18682,2
18683,2
18687,1
18689,3
18691,8
18695,5
18703,12
18706,13
18715,8
18721,4
18722,6
18741,5
18742,1
18744,1
18747,7
18753,10
18754,3
18757,2
18765,3
18769,9
18771,4
18772,11
18780,10
18781,2
18787,3
18788,6
18789,5
18802,10
18804,10
18806,2
18811,1
18812,1
18822,2
18834,9
18837,1
18839,6
18845,4
18848,1
18851,1
18860,3
18864,7
18868,9
18869,2
18879,1
18885,6
18889,4
18890,6
18902,5
18906,5
18910,1
18913,2
18914,1
18917,1
18918,3
18927,4
18931,1
18935,7
18940,5
18942,7
18943,1
18949,1
18955,9
18956,4
18966,5
18967,2
18968,4
18983,5
18984,9
18986,6
18991,9
18994,7
18996,2
19000,3
19013,2
19014,2
19023,1
19034,5
19054,3
19060,5
19061,6
19064,9
19069,1
19088,6
19089,1
19090,4
19091,2
19106,2
19108,3
19112,10
19117,3
19118,4
19124,3
19133,2
19134,4
19140,14
19142,2
19148,8
19155,6
19156,2
19161,5
19162,8
19170,7
19171,14
19180,2
19186,3
19188,15
19210,11
19215,2
19216,11
19217,5
19222,3
19225,12
19234,9
19235,1
19242,4
19247,5
19248,9
19249,3
19250,2
19264,1
19266,1
19270,7
19271,7
19274,3
19275,1
19280,7
19292,14
19295,6
19308,1
19310,2
19311,5
19318,5
19319,10
19322,5
19350,6
19359,9
19366,1
19370,6
19374,1
19375,2
19381,1
19386,2
19403,2
19409,2
19411,2
19414,1
19417,3
19420,10
19423,2
19439,2
19440,1
19443,1
19454,7
19475,10
19485,1
19487,1
19491,2
19507,4
19510,1
19515,6
19537,4
19538,1
19543,4
19571,4
19574,7
19577,1
19585,2
19588,2
19592,1
19604,1
19606,3
19613,4
19623,3
19651,1
19656,10
19658,2
19670,1
19675,1
19676,1
19677,1
19681,4
19719,2
19723,3
19732,6
19734,8
19736,1
19743,2
19744,2
19752,7
19757,2
19758,5
19761,1
19762,7
19774,1
19775,8
19779,5
19786,2
19791,1
19795,10
19796,2
19797,1
19800,2
19803,8
19806,1
19813,5
19819,3
19821,1
19825,8
19831,1
19832,3
19833,1
19834,4
19836,7
19845,6
19853,7
19859,1
19863,6
19869,7
19870,4
19871,5
19881,2
19882,7
19885,5
19902,6
19903,6
19917,6
19923,1
19931,2
19934,2
19943,1
19949,1
19956,2
19960,6
19964,8
19965,2
19988,5
19990,2
20015,2
20023,6
20024,5
20030,2
20041,9
20052,1
20054,1
20067,1
20081,1
20085,2
20088,3
20093,4
20120,8
20124,8
20125,4
20126,5
20129,1
20132,2
20133,10
20134,5
20143,6
20148,5
20149,4
20150,9
20152,3
20153,2
20155,11
20160,1
20162,3
20165,5
20173,1
20174,1
20184,2
20188,3
20194,1
20204,1
20211,4
20212,1
20214,3
20215,14
20218,8
20240,8
20242,12
20245,4
20258,8
20262,11
20264,2
20265,4
20266,10
20268,1
20289,1
20295,19
20296,2
20297,3
20305,7
20309,9
20322,1
20340,1
20357,1
20362,16
20376,6
20382,5
20385,10
20387,3
20391,6
20393,2
20408,5
20411,18
20414,2
20415,4
20422,5
20425,1
20428,9
20429,1
20438,5
20449,2
20450,5
20451,4
20456,1
20465,5
20473,1
20488,4
20495,4
20503,2
20507,1
20511,8
20515,3
20518,1
20528,15
20531,2
20533,2
20540,2
20542,2
20547,9
20557,1
20558,1
20562,2
20576,9
20582,3
20592,5
20594,4
20599,3
20600,11
20602,1
20606,1
20608,6
20618,2
20626,5
20627,6
20630,5
20634,3
20644,1
20655,1
20662,1
20667,2
20672,1
20691,9
20694,5
20697,1
20737,6
20738,1
20751,3
20753,2
20756,1
20764,1
20766,1
20767,1
20784,2
20790,3
20805,4
20816,2
20848,1
20855,1
20864,1
20883,1
20884,1
20888,1
20889,1
20891,7
20901,8
20904,10
20905,1
20906,1
20924,11
20930,5
20938,2
20943,8
20957,3
20961,4
20970,3
20983,6
20984,5
20992,1
20996,11
20998,2
21000,1
21001,1
21011,1
21013,9
21030,6
21036,1
21042,10
21045,5
21063,7
21065,3
21066,2
21069,6
21074,2
21081,4
21095,4
21097,8
21116,5
21126,9
21128,1
21162,11
21166,6
21169,8
21183,1
21187,8
21189,1
21201,1
21204,1
21216,10
21221,1
21226,8
21245,14
21249,1
21251,1
21253,1
21258,5
21260,1
21263,1
21271,5
21273,1
21274,2
21277,8
21288,13
21292,5
21298,2
21300,1
21315,1
21322,3
21323,4
21332,2
21336,9
21341,1
21343,2
21354,8
21362,1
21366,7
21373,2
21385,1
21403,1
21413,2
21439,9
21440,3
21461,4
21462,1
21475,4
21479,4
21482,6
21508,3
21529,2
21531,2
21534,2
21535,1
21553,2
21558,3
21577,2
21586,7
21599,7
21601,4
21616,1
21627,6
21632,2
21633,6
21635,1
21637,1
21640,13
21654,2
21661,3
21673,8
21681,8
21704,6
21713,3
21718,9
21724,1
21725,4
21734,8
21741,1
21762,4
21763,10
21766,6
21775,2
21789,11
21791,2
21802,1
21827,9
21832,8
21833,7
21848,2
21851,12
21894,9
21911,1
21918,4
21920,1
21922,1
21927,2
21939,4
21944,1
21950,3
21960,1
21963,3
21976,1
21982,1
21990,2
21992,8
21998,1
22001,3
22005,1
22006,4
22009,1
22010,1
22012,3
22024,6
22026,3
22030,6
22037,8
22057,3
22060,8
22061,5
22067,1
22072,7
22076,1
22077,1
22081,6
22085,7
22096,3
22097,1
22111,1
22117,1
22119,5
22124,2
22132,1
22135,7
22137,1
22149,4
22153,9
22155,1
22158,7
22169,5
22170,2
22179,2
22181,10
22189,1
22190,9
22192,1
22196,1
22199,1
22205,9
22211,4
22213,4
22215,2
22220,6
22222,2
22226,1
22227,1
22233,1
22235,4
22237,9
22241,10
22253,1
22254,2
22256,5
22259,5
22263,1
22266,8
22268,10
22274,4
22277,1
22290,1
22292,3
22300,4
22304,4
22308,1
22310,2
22314,1
22321,4
22323,7
22333,6
22335,1
22337,12
22338,5
22344,1
22349,4
22352,8
22361,5
22374,15
22381,4
22382,3
22385,7
22387,5
22393,1
22403,1
22409,12
22413,1
22420,11
22421,3
22428,4
22430,1
22433,11
22444,3
22450,1
22451,1
22456,2
22464,3
22466,3
22475,4
22478,2
22491,2
22495,10
22498,4
22508,6
22517,3
22522,7
22529,1
22536,2
22538,4
22545,2
22547,11
22565,3
22572,2
22588,2
22589,1
22592,8
22598,1
22615,1
22620,4
22638,2
22641,3
22658,4
22666,9
22670,4
22682,1
22683,2
22699,9
22701,6
22702,9
22706,1
22723,10
22724,2
22728,4
22730,9
22732,3
22741,2
22751,4
22756,1
22784,4
22788,1
22792,3
22793,1
22804,10
22808,4
22809,4
22810,10
22818,1
22829,8
22840,1
22841,8
22851,11
22866,10
22876,8
22898,4
22903,1
22906,7
22931,7
22935,1
22941,3
22943,8
22957,5
22964,7
22973,3
22975,1
22978,5
22982,1
22990,11
22995,4
23000,5
23006,1
23012,1
23016,11
23018,1
23019,1
23022,1
23039,2
23041,1
23043,3
23045,6
23050,2
23057,1
23061,2
23064,1
23067,4
23068,3
23070,5
23072,11
23077,1
23082,10
23096,11
23098,3
23102,3
23110,1
23111,4
23114,1
23117,4
23123,3
23130,5
23139,6
23144,1
23146,1
23161,5
23165,3
23167,12
23182,8
23184,1
23191,1
23192,2
23199,11
23203,2
23207,8
23209,1
23212,4
23217,1
23219,3
23233,6
23242,10
23246,1
23254,3
23256,1
23260,12
23264,1
23265,8
23269,1
23270,11
23273,1
23279,1
23286,3
23289,8
23290,3
23293,11
23294,5
23306,4
23313,2
23314,1
23316,4
23320,7
23321,7
23322,5
23334,3
23342,10
23346,1
23347,1
23349,3
23356,8
23358,6
23361,10
23370,3
23375,5
23378,4
23386,1
23391,2
23398,12
23402,7
23411,6
23413,5
23417,1
23419,7
23430,7
23432,9
23434,5
23437,2
23438,4
23439,8
23445,14
23451,4
23453,1
23461,3
23466,5
23475,1
23478,3
23480,2
23484,6
23487,3
23488,5
23495,4
23496,4
23505,5
23511,8
23522,7
23526,2
23528,1
23533,6
23539,1
23540,6
23541,5
23544,7
23545,1
23550,1
23554,4
23558,7
23561,1
23562,13
23564,3
23567,9
23570,7
23575,1
23582,11
23584,3
23585,1
23589,8
23591,3
23599,4
23603,1
23609,2
23612,9
23613,4
23616,1
23620,3
23621,5
23625,5
23626,10
23631,3
23635,1
23636,6
23641,11
23642,4
23644,4
23658,5
23664,1
23668,1
23673,1
23674,13
23675,9
23682,3
23687,7
23692,2
23698,1
23699,6
23700,2
23710,4
23723,2
23724,2
23746,1
23752,4
23755,9
23759,2
23762,3
23771,1
23781,2
23792,1
23805,6
23809,1
23816,5
23817,3
23821,4
23845,3
23850,3
23859,1
23861,2
23869,1
23870,3
23871,4
23877,3
23878,11
23883,2
23884,1
23892,1
23907,11
23908,1
23912,10
23917,2
23919,2
23922,8
23925,1
23928,7
23929,6
23946,3
23953,7
23956,1
23958,1
23964,3
23971,1
23972,1
23975,4
23980,1
23983,5
23986,14
23987,7
23993,4
23995,2
23996,1
24000,2
24005,4
24008,12
24013,7
24031,10
24037,3
24039,2
24048,8
24065,1
24067,6
24071,3
24076,3
24084,4
24101,4
24117,1
24126,5
24131,4
24132,6
24172,1
24176,5
24181,5
24197,9
24199,2
24200,1
24211,3
24221,7
24224,6
24225,1
24235,9
24243,12
24246,1
24249,1
24252,1
24266,4
24278,9
24296,4
24298,9
24311,3
24314,1
24315,1
24316,4
24319,1
24323,5
24325,3
24329,10
24368,5
24370,1
24382,1
24395,9
24405,1
24407,4
24421,1
24468,2
24506,10
24515,10
24537,11
24543,1
24549,1
24555,6
24557,1
24581,5
24582,1
24586,6
24588,2
24596,1
24606,4
24610,3
24613,2
24615,1
24616,4
24622,6
24626,5
24642,2
24643,3
24666,7
24671,8
24675,8
24686,2
24692,4
24699,2
24700,8
24705,1
24707,7
24722,2
24724,3
24729,5
24735,1
24747,4
24753,10
24762,1
24768,7
24774,1
24781,1
24786,2
24793,4
24798,9
24806,2
24827,4
24829,4
24830,4
24837,6
24843,4
24847,11
24860,13
24862,3
24865,10
24875,1
24876,14
24877,4
24888,4
24891,1
24893,3
24896,14
24904,7
24905,9
24907,1
24926,1
24932,18
24941,8
24943,8
24951,14
24955,4
24961,4
24962,1
24966,8
24971,1
24977,1
24980,6
24981,4
24983,4
24985,21
24990,1
24993,5
24997,2
25000,3
25009,14
25010,1
25018,3
25020,1
25028,10
25039,5
25041,10
25042,8
25057,5
25058,3
25060,5
25071,20
25072,9
25073,10
25074,1
25084,9
25088,1
25092,8
25095,9
25097,17
25102,4
25104,5
25113,6
25114,2
25115,1
25118,2
25119,7
25128,5
25129,1
25131,12
25135,7
25137,4
25145,11
25150,1
25152,15
25153,1
25158,1
25168,1
25169,1
25172,4
25175,2
25183,6
25194,5
25198,2
25200,1
25201,5
25214,1
25225,1
25236,1
25258,1
25267,2
25272,2
25279,7
25283,4
25289,10
25296,3
25299,2
25316,1
25317,1
25321,4
25327,1
25336,2
25337,4
25355,5
25373,13
25377,4
25394,10
25404,5
25415,1
25419,2
25422,5
25428,1
25432,1
25436,1
25453,4
25463,4
25473,3
25478,7
25484,2
25485,9
25497,3
25499,2
25503,1
25504,1
25509,3
25511,2
25515,3
25522,2
25536,2
25538,7
25539,2
25544,3
25545,4
25546,2
25553,11
25556,1
25573,1
25579,1
25588,6
25591,7
25614,12
25616,7
25617,1
25633,1
25635,1
25643,1
25648,11
25666,3
25676,1
25679,5
25682,1
25691,4
25700,1
25705,8
25706,3
25714,5
25719,2
25724,3
25725,3
25726,1
25733,1
25737,11
25741,3
25744,6
25752,1
25757,1
25761,8
25776,4
25780,8
25789,2
25792,9
25796,2
25798,8
25801,1
25810,11
25812,2
25818,11
25858,6
25870,1
25877,3
25885,2
25892,2
25905,6
25928,1
25931,1
25933,2
25958,8
25975,3
25996,10
26011,3
26037,3
26039,2
26050,2
26057,1
26080,3
26101,1
26119,1
26120,1
26129,4
26130,5
26136,1
26156,6
26160,3
26164,1
26172,2
26177,5
26184,3
26185,1
26190,5
26208,10
26218,6
26231,1
26234,1
26237,1
26238,5
26241,10
26246,1
26249,1
26258,1
26259,1
26261,1
26263,5
26269,1
26279,8
26280,7
26285,4
26292,4
26294,3
26298,2
26301,13
26310,2
26318,5
26325,5
26337,1
26338,1
26346,1
26349,1
26350,3
26363,2
26367,6
26379,1
26381,1
26382,6
26384,2
26388,7
26390,6
26398,6
26400,5
26402,4
26403,3
26406,1
26408,5
26409,3
26411,2
26424,4
26428,11
26436,5
26449,6
26454,1
26473,6
26475,3
26481,3
26490,6
26511,4
26515,8
26519,1
26522,2
26523,1
26531,9
26539,1
26541,11
26549,1
26556,6
26564,4
26565,2
26569,11
26577,7
26580,5
26583,6
26584,1
26589,2
26593,11
26594,3
26597,1
26604,2
26616,4
26619,3
26622,11
26624,7
26630,1
26637,6
26643,6
26647,10
26651,2
26661,6
26662,1
26666,9
26669,1
26670,1
26674,3
26682,6
26688,5
26695,14
26697,4
26705,12
26708,8
26714,2
26726,5
26727,1
26728,3
26735,11
26759,6
26766,7
26777,1
26782,5
26784,4
26785,3
26787,3
26793,5
26799,11
26801,5
26802,3
26810,4
26812,8
26814,20
26820,1
26824,3
26826,6
26839,2
26849,6
26851,1
26856,1
26858,10
26860,1
26863,8
26865,2
26870,3
26873,1
26876,8
26877,1
26879,8
26889,9
26890,7
26896,5
26905,2
26908,11
26913,4
26914,10
26916,9
26919,11
26925,4
26926,4
26929,1
26930,9
26934,14
26939,4
26941,1
26948,1
26951,11
26953,2
26958,3
26961,7
26963,12
26968,12
26980,7
26990,2
26995,24
26997,1
26998,6
27001,12
27003,5
27007,2
27008,2
27014,6
27015,3
27027,12
27028,5
27033,6
27035,3
27036,2
27038,10
27039,2
27045,1
27056,2
27062,2
27065,6
27083,6
27086,4
27087,3
27090,7
27095,4
27097,5
27099,8
27102,3
27110,4
27114,10
27116,5
27118,1
27132,10
27159,5
27171,1
27172,3
27175,2
27186,7
27216,10
27220,4
27232,6
27233,1
27234,4
27236,2
27238,1
27246,1
27248,5
27253,7
27255,9
27259,10
27262,2
27268,12
27278,1
27288,2
27303,1
27307,7
27312,7
27318,2
27331,4
27332,7
27334,4
27336,1
27339,4
27342,3
27344,2
27352,12
27355,9
27356,5
27364,7
27365,1
27371,1
27378,4
27388,1
27395,2
27396,8
27403,8
27406,1
27412,7
27415,1
27422,6
27425,5
27427,1
27428,1
27431,5
27437,4
27438,2
27456,11
27460,1
27461,2
27468,5
27469,5
27473,1
27475,1
27476,5
27478,6
27481,7
27482,12
27489,1
27491,1
27499,6
27505,9
27507,7
27510,3
27513,2
27518,8
27521,4
27523,4
27526,6
27530,2
27539,1
27549,6
27557,1
27561,4
27563,1
27569,5
27574,1
27579,4
27584,1
27585,5
27595,10
27597,7
27601,1
27607,14
27610,2
27614,1
27627,10
27635,12
27639,10
27646,11
27661,3
27667,1
27678,12
27683,1
27685,1
27705,5
27706,1
27712,5
27722,2
27730,1
27742,2
27749,2
27750,1
27751,9
27767,6
27782,13
27794,4
27807,13
27815,7
27818,7
27819,10
27820,7
27823,3
27824,4
27837,1
27838,11
27840,5
27845,2
27846,1
27848,1
27849,15
27856,8
27866,1
27868,9
27878,6
27879,3
27884,1
27894,4
27901,1
27906,1
27907,5
27908,3
27909,4
27913,1
27914,1
27917,4
27918,10
27922,7
27923,1
27927,2
27936,13
27938,4
27946,8
27948,11
27956,6
27959,6
27963,8
27966,2
27970,10
27982,2
27983,2
27984,6
27985,7
27988,2
27993,8
27997,4
27999,3
28010,5
28011,9
28012,1
28013,10
28019,14
28021,10
28034,2
28037,8
28043,9
28046,9
28051,7
28055,3
28059,1
28069,4
28076,1
28081,4
28082,8
28089,5
28091,4
28097,2
28099,1
28112,12
28113,7
28117,15
28123,8
28128,8
28131,1
28132,4
28140,13
28147,1
28156,5
28160,2
28162,3
28167,1
28168,1
28169,6
28174,4
28176,6
28179,1
28183,6
28186,5
28191,6
28194,3
28198,12
28221,11
28222,2
28223,11
28226,3
28228,2
28237,4
28244,1
28246,2
28247,1
28249,2
28250,2
28253,3
28262,10
28271,6
28272,5
28273,3
28275,5
28277,5
28283,6
28295,6
28298,1
28302,4
28324,1
28325,2
28331,2
28336,6
28345,10
28350,3
28351,2
28359,11
28361,4
28362,3
28363,8
28372,1
28379,6
28382,7
28384,5
28385,5
28387,1
28392,2
28393,6
28397,1
28411,2
28417,3
28420,7
28427,6
28434,4
28449,2
28461,4
28463,2
28471,3
28472,7
28476,6
28478,1
28479,4
28485,3
28498,7
28500,4
28514,2
28522,7
28523,3
28531,1
28536,4
28551,6
28556,6
28563,8
28564,6
28565,2
28578,4
28582,1
28584,3
28585,1
28590,2
28597,9
28598,2
28607,7
28608,2
28621,5
28627,1
28642,7
28643,1
28649,8
28652,6
28668,6
28674,1
28678,4
28683,3
28697,2
28705,1
28709,8
28714,12
28722,7
28725,5
28730,4
28731,7
28733,1
28735,4
28739,6
28742,4
28751,1
28758,2
28761,3
28767,4
28778,6
28780,6
28791,5
28806,1
28811,2
28814,2
28823,3
28826,2
28842,1
28849,2
28864,8
28895,8
28910,7
28914,3
28923,12
28943,1
28945,1
28951,1
28956,2
28960,4
28963,7
28974,4
28977,6
28980,1
28982,7
28985,6
28986,4
28998,1
29016,6
29017,1
29024,1
29025,1
29029,7
29031,2
29045,5
29047,3
29054,8
29085,11
29086,1
29088,1
29090,9
29095,3
29101,4
29126,2
29128,12
29135,1
29139,1
29140,5
29142,4
29146,6
29148,5
29151,4
29153,3
29170,1
29171,9
29180,8
29196,1
29198,1
29200,2
29212,3
29214,2
29223,6
29225,7
29236,1
29241,6
29242,1
29251,3
29252,1
29254,1
29264,1
29267,3
29271,8
29274,4
29288,7
29290,14
29295,3
29297,1
29302,4
29303,1
29311,14
29315,15
29323,1
29330,7
29342,3
29346,11
29347,1
29356,16
29357,3
29367,3
29368,1
29372,4
29373,12
29377,18
29382,6
29385,6
29387,1
29390,7
29410,1
29412,16
29416,5
29434,5
29436,9
29438,3
29447,2
29453,14
29455,1
29461,2
29467,7
29471,7
29474,2
29489,8
29490,4
29497,10
29501,4
29502,7
29510,6
29516,8
29517,5
29530,1
29531,1
29532,5
29533,10
29534,1
29540,1
29552,3
29556,7
29560,5
29567,10
29568,1
29569,2
29573,14
29577,1
29590,10
29594,1
29599,4
29602,4
29611,2
29624,8
29636,1
29646,10
29651,2
29655,1
29658,5
29661,1
29674,1
29678,3
29680,6
29692,2
29695,4
29713,4
29717,8
29719,1
29720,1
29735,10
29736,4
29737,1
29738,2
29744,2
29748,9
29752,10
29766,1
29767,1
29769,1
29773,1
29785,14
29786,1
29788,1
29800,1
29801,13
29804,9
29809,1
29815,1
29835,1
29836,9
29841,1
29844,7
29845,7
29857,2
29865,2
29872,6
29874,2
29885,1
29886,1
29892,1
29897,2
29898,3
29903,9
29908,5
29915,2
29923,1
29929,10
29945,4
29950,14
29952,1
29957,1
29961,2
29966,8
29972,8
29976,3
29983,6
29984,2
29993,9
30014,2
30017,5
30022,1
30025,12
30026,2
30040,3
30046,1
30053,7
30061,1
30077,5
30093,1
30101,8
30107,4
30114,1
30116,7
30121,8
30131,8
30132,2
30142,6
30151,1
30157,3
30159,3
30164,1
30171,4
30173,5
30192,4
30196,7
30203,2
30204,3
30207,9
30214,5
30220,6
30224,1
30225,7
30228,3
30229,12
30231,4
30236,4
30240,9
30245,6
30246,10
30247,3
30248,6
30249,10
30265,9
30267,8
30270,1
30274,1
30275,1
30277,1
30279,4
30280,11
30281,11
30283,2
30289,5
30291,10
30296,4
30301,2
30304,5
30305,2
30310,9
30314,6
30324,8
30331,4
30336,6
30344,1
30356,2
30357,3
30358,4
30366,1
30372,4
30377,4
30394,1
30395,11
30398,8
30404,7
30413,4
30424,7
30433,7
30436,1
30443,12
30463,4
30473,7
30480,1
30483,3
30492,4
30493,1
30503,5
30506,4
30515,10
30516,1
30519,7
30529,2
30543,1
30545,9
30564,14
30572,9
30583,1
30587,14
30598,6
30614,17
30624,5
30626,6
30636,12
30647,6
30669,4
30677,1
30679,4
30682,1
30683,1
30702,1
30713,9
30720,5
30724,1
30751,7
30754,4
30767,2
30774,3
30779,2
30780,1
30781,8
30790,2
30795,3
30796,2
30824,5
30825,1
30830,3
30831,1
30833,5
30834,4
30835,7
30840,6
30841,2
30845,7
30850,9
30854,1
30864,8
30865,3
30867,1
30869,1
30877,3
30879,7
30880,7
30886,1
30888,4
30891,4
30897,11
30906,2
30920,4
30921,2
30922,1
30923,6
30924,3
30928,15
30935,1
30955,1
30957,9
30959,6
30970,10
30976,2
30977,1
30981,3
30982,8
30986,12
30998,6
31006,1
31009,1
31010,1
31015,11
31022,6
31023,1
31027,1
31033,2
31035,5
31038,7
31039,1
31044,1
31054,6
31055,3
31056,1
31057,2
31061,1
31065,11
31069,2
31071,2
31076,10
31084,1
31090,4
31119,5
31124,6
31133,2
31136,2
31140,1
31148,6
31153,1
31155,1
31156,4
31158,10
31161,3
31163,1
31172,5
31181,4
31184,4
31194,3
31195,6
31210,1
31216,10
31221,5
31231,8
31237,9
31240,1
31247,3
31249,1
31267,6
31277,1
31278,13
31283,12
31284,4
31295,1
31299,4
31303,7
31304,8
31308,7
31319,1
31330,8
31336,4
31337,5
31342,6
31345,2
31350,2
31357,8
31362,9
31363,1
31364,5
31368,10
31372,1
31375,1
31379,10
31382,13
31385,13
31395,3
31397,1
31402,12
31403,2
31413,15
31415,9
31421,9
31425,4
31426,4
31439,9
31441,1
31444,3
31448,3
31449,2
31456,9
31458,9
31461,1
31463,2
31464,1
31467,4
31469,1
31472,9
31473,7
31475,7
31479,1
31482,10
31490,3
31494,4
31498,2
31502,9
31503,8
31504,1
31512,6
31518,11
31526,1
31529,9
31535,7
31536,6
31539,1
31540,2
31542,4
31544,4
31545,1
31548,3
31555,10
31564,4
31572,11
31580,8
31590,8
31597,7
31603,6
31611,3
31616,9
31624,1
31648,6
31650,9
31652,6
31653,4
31665,7
31675,2
31685,1
31687,11
31691,1
31697,5
31702,8
31704,3
31709,5
31715,3
31719,1
31723,8
31724,5
31725,4
31727,3
31731,2
31732,5
31733,1
31737,1
31745,1
31749,1
31752,3
31768,3
31769,1
31773,4
31778,5
31783,13
31784,11
31785,1
31787,2
31790,5
31804,1
31813,7
31815,7
31816,6
31817,7
31818,7
31823,13
31824,8
31829,2
31831,1
31837,4
31842,2
31859,6
31865,3
31866,4
31919,11
31920,7
31945,3
31951,10
31962,1
31969,1
31971,1
31975,1
31980,1
31981,1
31983,5
32001,1
32038,7
32045,4
32081,1
32088,1
32095,1
32098,2
32113,8
32115,5
32125,4
32129,3
32130,5
32138,6
32140,7
32144,2
32147,1
32152,4
32156,2
32164,1
32167,7
32168,3
32170,4
32171,2
32178,4
32180,1
32183,1
32187,1
32199,1
32201,1
32204,6
32206,1
32208,1
32209,2
32227,1
32230,3
32233,4
32236,3
32238,7
32247,5
32252,14
32255,5
32260,1
32262,3
32265,4
32284,8
32286,8
32290,6
32292,2
32323,8
32334,4
32335,14
32337,2
32341,12
32348,2
32350,4
32356,6
32360,1
32365,3
32367,5
32368,2
32371,3
32379,6
32381,8
32391,6
32392,2
32395,1
32402,6
32403,7
32407,3
32412,5
32426,1
32432,6
32434,4
32435,9
32440,3
32441,5
32442,2
32443,8
32446,2
32450,1
32451,9
32453,6
32455,11
32457,11
32459,3
32460,1
32463,4
32467,4
32470,12
32471,4
32472,17
32473,2
32480,2
32487,6
32489,1
32490,10
32492,3
32493,9
