ip,channel,os,ip_channel_os_confRate
2780,424,19,0.0
2780,477,19,0.0
2780,480,19,0.0
2780,489,19,0.0
2784,134,10,0.0
2784,140,10,0.0
2784,145,10,0.0
2784,376,19,0.0
2801,259,19,0.0
2801,265,19,0.0
2805,107,27,0.0
2805,115,19,0.0
2805,121,13,0.0
2805,121,19,0.0
2805,122,17,0.0
2805,125,19,0.0
2805,130,17,0.0
2805,134,11,0.0
2805,134,17,0.0
2805,134,19,0.0
2805,135,19,0.0
2805,137,18,0.0
2805,140,11,0.0
2805,145,11,0.0
2805,153,17,0.0
2805,178,13,0.0
2805,215,13,0.0
2805,219,17,0.0
2805,232,17,0.0
2805,245,19,0.0
2805,245,22,0.0
2805,245,47,0.0
2805,259,19,0.0
2805,265,17,0.0
2805,265,19,0.0
2805,280,17,0.0
2805,319,19,0.0
2805,349,17,0.0
2805,379,16,0.0
2805,430,17,0.0
2805,439,17,0.0
2805,442,11,0.0
2805,442,19,0.0
2805,452,17,0.0
2805,469,17,0.0
2805,477,34,0.0
2805,478,17,0.0
2808,137,20,0.0
2808,245,20,0.0
2810,134,30,0.0
2810,134,32,0.0
2810,140,30,0.0
2810,140,32,0.0
2810,145,30,0.0
2810,145,32,0.0
2810,245,36,0.0
2810,328,8,0.0
2821,107,19,0.0
2821,110,25,0.0
2821,128,25,0.0
2821,134,17,0.0
2821,265,19,0.0
2821,459,19,0.0
2842,3,9,0.0
2844,245,32,0.0
2849,212,18,0.0
2849,328,18,0.0
2849,459,13,0.0
2858,125,13,0.0
2858,145,13,0.0
2858,178,13,0.0
2858,258,13,0.0
2858,259,13,0.0
2858,442,13,0.0
2864,173,3,0.0
2864,315,3,0.0
2864,349,3,0.0
2864,469,3,0.0
2864,487,3,0.0
2876,245,40,0.0
2895,123,10,0.0
2895,244,58,0.0
2911,400,607,0.0
2919,153,19,0.0
2933,178,16,0.0
2933,237,16,0.0
2938,107,35,0.0
2938,134,12,0.0
2938,134,35,0.0
2938,140,12,0.0
2938,145,12,0.0
2938,178,35,0.0
2938,232,12,0.0
2938,243,12,0.0
2938,265,35,0.0
2938,280,35,0.0
2938,459,35,0.0
2941,121,30,0.0
2941,134,19,0.0
2941,140,19,0.0
2959,215,17,0.0
2965,115,18,0.0
2965,125,18,0.0
2965,135,18,0.0
2965,258,18,0.0
2965,259,18,0.0
2965,417,18,0.0
2965,442,18,0.0
2976,137,18,0.0
2976,245,18,0.0
2979,122,22,0.0
2979,376,6,0.0
2986,107,607,0.0
2988,236,17,0.0
2996,477,9,0.0
3005,121,17,0.0
3005,376,17,0.0
3005,477,13,0.0
3009,212,6,0.0
3038,115,19,0.0
3038,121,19,0.0
3038,134,19,0.0
3038,153,19,0.0
3038,173,19,0.0
3038,219,19,0.0
3038,315,19,0.0
3038,349,19,0.0
3038,401,19,0.0
3038,424,19,0.0
3038,481,19,0.0
3038,497,19,0.0
3048,234,19,0.0
3048,245,19,0.0
3048,259,19,0.0
3084,140,19,0.0
3084,153,19,0.0
3084,258,19,0.0
3084,259,19,0.0
3084,400,19,0.0
3084,442,19,0.0
3093,125,19,0.0
3093,145,19,0.0
3093,178,19,0.0
3093,258,19,0.0
3093,259,19,0.0
3093,259,23,0.0
3093,442,19,0.0
3101,469,607,0.0
3102,140,19,0.0
3102,178,19,0.0
3102,215,19,0.0
3103,116,41,0.0
3103,134,41,0.0
3103,215,14,0.0
3103,315,41,0.0
3103,319,41,0.0
3131,121,19,0.0
3131,245,19,0.0
3133,121,27,0.0
3133,173,8,0.0
3133,245,27,0.0
3133,265,19,0.0
3133,315,8,0.0
3133,349,8,0.0
3133,379,8,0.0
3133,459,19,0.0
3163,205,19,0.0
3167,245,13,0.0
3178,215,32,0.0
3179,122,23,0.0
3179,400,607,0.0
3183,237,58,0.0
3196,121,18,0.0
3196,245,18,0.0
3196,259,19,0.0
3196,280,19,0.0
3197,245,53,0.0
3210,121,13,0.0
3210,125,13,0.0
3210,140,19,0.0
3210,153,19,0.0
3210,215,19,0.0
3210,232,19,0.0
3210,243,19,0.0
3210,245,13,0.0
3210,265,13,0.0
3210,280,13,0.0
3210,400,11,0.0
3210,400,19,0.0
3210,442,11,0.0
3218,237,47,0.0
3219,115,13,0.0
3219,125,13,0.0
3219,128,36,0.0
3219,134,13,0.0
3219,134,19,0.0
3219,135,13,0.0
3219,140,13,0.0
3219,145,13,0.0
3219,178,19,0.0
3219,259,13,0.0
3219,265,13,0.0
3219,280,13,0.0
3219,280,19,0.0
3219,442,13,0.0
3239,219,13,0.0
3239,278,13,0.0
3239,442,13,0.0
3239,481,13,0.0
3253,265,13,0.0
3253,280,13,0.0
3262,107,13,0.0
3262,135,23,0.0
3279,134,28,0.0
3279,173,28,0.0
3279,244,16,0.0
3279,244,20,0.0
3279,469,28,0.0
3288,140,13,0.0
3288,153,13,0.0
3288,178,13,0.0
3288,215,13,0.0
3288,237,17,0.0
3288,442,13,0.0
3294,107,607,0.0
3294,265,19,0.0
3294,280,19,0.0
3307,134,16,0.0
3307,140,16,0.0
3307,145,16,0.0
3313,19,3,0.0
3313,135,3,0.0
3313,212,41,0.0
3313,328,41,0.0
3313,439,3,0.0
3313,477,3,0.0
3332,140,8,0.0
3332,178,8,0.0
3332,215,8,0.0
3332,245,32,0.0
3332,259,8,0.0
3339,122,19,0.0
3339,137,13,0.0
3339,245,13,0.0
3339,280,19,0.0
3339,442,19,0.0
3339,477,19,0.0
3339,480,19,0.0
3355,178,19,0.0
3355,280,19,0.0
3363,140,17,0.0
3363,215,17,0.0
3376,134,15,0.0
3376,178,15,0.0
3376,280,15,0.0
3382,134,13,0.0
3382,178,13,0.0
3382,280,13,0.0
3403,477,22,0.0
3406,107,15,0.0
3410,265,13,0.0
3410,467,13,0.0
3425,379,17,0.0
3432,212,4,0.0
3432,328,4,0.0
3437,134,19,0.0
3437,140,19,0.0
3437,145,19,0.0
3437,215,19,0.0
3437,459,13,0.0
3442,274,13,0.0
3461,211,19,0.0
3461,245,19,0.0
3471,17,16,0.0
3471,121,16,0.0
3471,135,16,0.0
3471,153,16,0.0
3471,219,16,0.0
3471,424,16,0.0
3471,439,16,0.0
3471,497,16,0.0
3472,19,19,0.0
3472,107,19,0.0
3472,121,19,0.0
3472,125,20,0.0
3472,128,17,0.0
3472,135,19,0.0
3472,242,19,0.0
3472,315,19,0.0
3472,349,19,0.0
3472,435,19,0.0
3472,442,19,0.0
3472,480,19,0.0
3488,107,607,0.0
3505,115,19,0.0
3505,125,19,0.0
3505,135,19,0.0
3505,258,19,0.0
3505,259,19,0.0
3505,417,19,0.0
3505,442,19,0.0
3520,140,25,0.0
3520,178,16,0.0
3520,215,25,0.0
3520,265,13,0.0
3520,280,13,0.0
3520,280,16,0.0
3520,400,25,0.0
3553,137,9,0.0
3553,173,9,0.0
3553,265,9,0.0
3553,349,9,0.0
3553,439,9,0.0
3553,469,9,0.0
3559,121,19,0.0
3559,125,10,0.0
3559,134,8,0.0
3559,137,10,0.0
3559,140,8,0.0
3559,145,8,0.0
3559,203,10,0.0
3559,245,19,0.0
3559,317,10,0.0
3559,460,10,0.0
3564,128,17,0.0
3564,134,17,0.0
3564,140,17,0.0
3564,145,17,0.0
3576,128,8,0.0
3594,215,13,0.0
3594,245,9,0.0
3594,452,9,0.0
3611,107,17,0.0
3611,107,22,0.0
3611,237,13,0.0
3634,134,31,0.0
3634,140,31,0.0
3634,145,31,0.0
3634,215,13,0.0
3653,379,18,0.0
3688,140,19,0.0
3688,153,19,0.0
3688,442,19,0.0
3730,125,13,0.0
3730,145,13,0.0
3730,178,13,0.0
3730,258,13,0.0
3730,259,13,0.0
3730,442,13,0.0
3737,115,20,0.0
3737,125,20,0.0
3737,135,20,0.0
3737,259,20,0.0
3737,265,20,0.0
3737,280,20,0.0
3737,417,20,0.0
3737,442,20,0.0
3743,215,41,0.0
3743,386,9,0.0
3743,480,9,0.0
3744,110,26,0.0
3744,134,8,0.0
3744,140,8,0.0
3744,145,8,0.0
3756,134,18,0.0
3756,140,18,0.0
3756,145,18,0.0
3763,128,17,0.0
3782,130,13,0.0
3794,107,15,0.0
3794,134,15,0.0
3794,178,15,0.0
3794,265,15,0.0
3794,280,15,0.0
3794,376,15,0.0
3794,459,15,0.0
3808,121,13,0.0
3808,245,13,0.0
3835,134,20,0.0
3835,140,20,0.0
3835,145,20,0.0
3844,477,19,0.0
3845,245,13,0.0
3845,452,13,0.0
3859,107,607,0.0
3859,213,29,0.0
3860,245,25,0.0
3860,452,25,0.0
3875,237,37,0.0
3882,128,13,0.0
3882,134,19,0.0
3882,140,19,0.0
3882,145,19,0.0
3882,265,19,0.0
3889,459,19,0.0
3903,376,17,0.0
3904,128,2,0.0
3907,128,41,0.0
3907,245,17,0.0
3907,452,17,0.0
3964,19,19,0.0
3964,101,15,0.0
3964,107,19,0.0
3964,107,23,0.0
3964,107,607,0.0
3964,116,28,0.0
3964,121,8,0.0
3964,121,19,0.0
3964,121,26,0.0
3964,125,19,0.0
3964,128,11,0.0
3964,128,13,0.0
3964,130,12,0.0
3964,130,42,0.0
3964,134,13,0.0
3964,134,19,0.0
3964,134,32,0.0
3964,134,41,0.0
3964,134,47,0.0
3964,137,19,0.0
3964,140,13,0.0
3964,140,19,0.0
3964,140,23,0.0
3964,140,32,0.0
3964,140,41,0.0
3964,140,47,0.0
3964,145,13,0.0
3964,145,19,0.0
3964,145,32,0.0
3964,145,47,0.0
3964,178,22,0.0
3964,215,8,0.0
3964,215,9,0.0
3964,215,13,0.0
3964,219,12,0.0
3964,219,19,0.0
3964,232,13,0.0
3964,236,9,0.0
3964,242,18,0.0
3964,243,13,0.0
3964,244,20,0.0
3964,245,8,0.0
3964,245,19,0.0
3964,245,28,0.0
3964,245,37,0.0
3964,259,8,0.0
3964,259,41,0.0
3964,278,18,0.0
3964,278,19,0.0
3964,280,19,0.0
3964,325,12,0.0
3964,328,13,0.0
3964,349,12,0.0
3964,377,18,0.0
3964,379,27,0.0
3964,401,12,0.0
3964,409,18,0.0
3964,409,19,0.0
3964,439,18,0.0
3964,442,18,0.0
3964,459,12,0.0
3964,459,41,0.0
3964,469,12,0.0
3964,477,18,0.0
3964,477,19,0.0
3964,489,19,0.0
3981,121,13,0.0
3981,219,13,0.0
3981,278,13,0.0
3981,401,13,0.0
3981,424,13,0.0
3981,442,13,0.0
3981,489,13,0.0
3994,19,18,0.0
3994,19,19,0.0
3994,107,17,0.0
3994,113,26,0.0
3994,115,19,0.0
3994,116,26,0.0
3994,121,9,0.0
3994,121,10,0.0
3994,121,19,0.0
3994,121,27,0.0
3994,121,34,0.0
3994,121,37,0.0
3994,125,8,0.0
3994,125,37,0.0
3994,128,6,0.0
3994,128,19,0.0
3994,130,18,0.0
3994,130,19,0.0
3994,134,9,0.0
3994,134,13,0.0
3994,134,17,0.0
3994,134,18,0.0
3994,134,19,0.0
3994,134,25,0.0
3994,134,26,0.0
3994,134,41,0.0
3994,135,18,0.0
3994,135,37,0.0
3994,140,9,0.0
3994,140,13,0.0
3994,140,17,0.0
3994,140,19,0.0
3994,140,41,0.0
3994,145,9,0.0
3994,145,13,0.0
3994,145,17,0.0
3994,145,19,0.0
3994,145,25,0.0
3994,145,37,0.0
3994,145,41,0.03180808364797749
3994,173,26,0.0
3994,205,10,0.0
3994,215,9,0.0
3994,215,17,0.0
3994,215,19,0.0
3994,219,31,0.0
3994,219,53,0.0
3994,232,6,0.0
3994,232,9,0.0
3994,243,6,0.0
3994,243,9,0.0
3994,244,13,0.0
3994,244,19,0.0
3994,245,10,0.0
3994,245,19,0.0
3994,245,31,0.0
3994,245,32,0.0
3994,245,34,0.0
3994,258,10,0.0
3994,259,19,0.0
3994,259,37,0.0
3994,259,39,0.0
3994,265,10,0.0
3994,265,23,0.0
3994,265,53,0.0
3994,280,10,0.0
3994,280,23,0.0
3994,315,26,0.0
3994,328,19,0.0
3994,377,10,0.0
3994,379,19,0.0
3994,379,26,0.0
3994,400,1,0.0
3994,401,18,0.0
3994,417,37,0.0
3994,435,18,0.0
3994,435,19,0.0
3994,439,10,0.0
3994,439,26,0.0
3994,442,10,0.0
3994,442,19,0.0
3994,442,53,0.0
3994,459,19,0.0
3994,459,23,0.0
3994,459,39,0.0
3994,463,53,0.0
3994,469,26,0.0
3994,477,2,0.0
3994,477,10,0.0
3994,477,18,0.0
3994,477,19,0.0
3994,480,18,0.0
3994,489,18,0.0
4015,110,13,0.0
4019,19,19,0.0
4019,107,19,0.0
4019,115,10,0.0
4019,115,19,0.0
4019,121,19,0.0
4019,121,25,0.0
4019,125,13,0.0
4019,128,18,0.0
4019,130,10,0.0
4019,134,41,0.0
4019,134,47,0.0
4019,135,22,0.0
4019,145,9,0.0
4019,145,13,0.0
4019,145,41,0.0
4019,145,47,0.0
4019,178,13,0.0
4019,212,19,0.0
4019,215,17,0.0
4019,219,10,0.0
4019,232,17,0.0
4019,237,19,0.0
4019,243,17,0.0
4019,245,8,0.0
4019,245,10,0.0
4019,245,25,0.0
4019,245,26,0.0
4019,245,27,0.0
4019,245,41,0.0
4019,258,13,0.0
4019,259,13,0.0
4019,265,13,0.0
4019,265,15,0.0
4019,280,15,0.0
4019,280,17,0.0
4019,280,19,0.0
4019,315,13,0.0
4019,379,10,0.0
4019,379,13,0.0
4019,386,19,0.0
4019,400,17,0.0
4019,409,19,0.0
4019,435,19,0.0
4019,435,41,0.0
4019,439,13,0.0
4019,439,27,0.0
4019,442,13,0.0
4019,452,13,0.0
4019,459,15,0.0
4019,459,17,0.0
4019,459,18,0.0
4019,469,13,0.0
4019,469,27,0.0
4019,477,19,0.0
4019,477,20,0.0
4019,480,19,0.0
4019,489,19,0.0
4052,107,47,0.0
4052,107,607,0.0
4052,113,13,0.0
4052,115,13,0.0
4052,121,13,0.0
4052,121,19,0.0
4052,121,25,0.0
4052,121,28,0.0
4052,122,17,0.0
4052,124,13,0.0
4052,125,13,0.0
4052,128,9,0.0
4052,128,19,0.0
4052,134,13,0.0
4052,134,17,0.0
4052,134,20,0.0
4052,134,41,0.0
4052,137,20,0.0
4052,140,41,0.0
4052,145,13,0.0
4052,145,41,0.0
4052,153,13,0.0
4052,173,13,0.0
4052,205,13,0.0
4052,215,13,0.0
4052,215,37,0.0
4052,219,65,0.0
4052,237,19,0.0
4052,243,9,0.0
4052,245,6,0.0
4052,245,8,0.0
4052,245,19,0.0
4052,245,25,0.0
4052,245,28,0.0
4052,259,13,0.0
4052,278,13,0.0
4052,278,65,0.0
4052,280,19,0.0
4052,315,13,0.0
4052,319,13,0.0
4052,319,20,0.0
4052,349,13,0.0
4052,349,20,0.0
4052,377,20,0.0
4052,379,17,0.0
4052,401,13,0.0
4052,442,13,0.0
4052,442,17,0.0
4052,452,8,0.0
4052,459,13,0.0
4052,469,13,0.0
4052,477,13,0.0
4052,477,14,0.0
4052,477,19,0.0
4052,480,13,0.0
4052,480,17,0.0
4052,489,13,0.0
4075,140,48,0.0
4075,178,48,0.0
4075,442,48,0.0
4093,111,16,0.0
4093,134,16,0.0
4093,173,16,0.0
4093,265,16,0.0
4093,315,16,0.0
4093,317,16,0.0
4093,319,16,0.0
4093,349,16,0.0
4093,379,16,0.0
4093,439,16,0.0
4093,466,16,0.0
4093,469,16,0.0
4093,487,16,0.0
4094,125,10,0.0
4094,134,18,0.0
4094,145,10,0.0
4094,178,10,0.0
4094,178,18,0.0
4094,258,10,0.0
4094,259,10,0.0
4094,280,18,0.0
4094,442,10,0.0
4102,128,13,0.0
4102,265,13,0.0
4102,280,13,0.0
4127,3,13,0.0
4127,128,19,0.0
4127,140,13,0.0
4127,442,13,0.0
4147,128,6,0.0
4147,134,10,0.0
4147,140,10,0.0
4147,145,10,0.0
4147,215,19,0.0
4173,107,28,0.0
4174,128,10,0.0
4180,107,607,0.0
4203,150,13,0.0
4203,153,13,0.0
4203,379,13,0.0
4203,435,13,0.0
4203,477,13,0.0
4214,121,3,0.0
4214,245,3,0.0
4220,122,13,0.0
4220,205,13,0.0
4220,237,14,0.0
4220,265,13,0.0
4220,315,13,0.0
4220,409,13,0.0
4220,452,13,0.0
4220,459,13,0.0
4220,477,40,0.0
4220,480,13,0.0
4259,107,607,0.0
4264,477,9,0.0
4270,121,18,0.0
4270,245,18,0.0
4271,107,17,0.0
4280,107,13,0.0
4280,134,13,0.0
4280,178,13,0.0
4280,280,13,0.0
4295,121,56,0.0
4295,140,37,0.0
4295,178,37,0.0
4295,205,9,0.0
4295,205,13,0.0
4295,205,19,0.0
4295,205,41,0.0
4295,215,19,0.0
4295,237,19,0.0
4295,245,56,0.0
4295,442,37,0.0
4296,245,13,0.0
4303,121,13,0.0
4303,134,17,0.0
4303,178,17,0.0
4303,245,13,0.0
4303,280,17,0.0
4303,477,13,0.0
4308,125,13,0.0
4308,145,13,0.0
4308,178,13,0.0
4308,258,13,0.0
4308,259,13,0.0
4308,442,13,0.0
4324,134,6,0.0
4324,178,6,0.0
4324,205,17,0.0
4324,205,43,0.0
4324,205,47,0.0
4324,259,53,0.0
4324,280,6,0.0
4330,125,20,0.0
4330,145,20,0.0
4330,178,20,0.0
4330,258,20,0.0
4330,259,20,0.0
4330,442,20,0.0
4334,140,14,0.0
4334,215,19,0.0
4334,259,16,0.0
4334,442,14,0.0
4345,19,8,0.0
4345,121,8,0.0
4345,328,8,0.0
4345,409,8,0.0
4345,435,8,0.0
4345,442,8,0.0
4345,477,8,0.0
4345,480,8,0.0
4353,3,6,0.0
4353,3,25,0.0
4353,3,607,0.0
4353,128,19,0.0
4353,245,6,0.0
4353,442,36,0.0
4361,459,13,0.0
4393,125,41,0.0
4393,145,41,0.0
4393,178,41,0.0
4393,258,41,0.0
4393,259,41,0.0
4393,442,41,0.0
4393,459,41,0.0
4397,265,6,0.0
4397,280,6,0.0
4398,140,19,0.0
4403,17,13,0.0
4403,111,13,0.0
4403,121,13,0.0
4403,128,13,0.0
4403,134,13,0.0
4403,137,13,0.0
4403,153,13,0.0
4403,205,13,0.0
4403,219,13,0.0
4403,349,13,0.0
4403,401,13,0.0
4403,424,13,0.0
4403,445,13,0.0
4403,469,13,0.0
4403,477,13,0.0
4403,480,13,0.0
4405,110,17,0.0
4405,121,18,0.0
4405,122,17,0.0
4405,128,17,0.0
4405,128,90,0.0
4405,237,41,0.0
4405,245,8,0.0
4405,245,18,0.0
4405,245,19,0.0
4405,265,17,0.0
4405,401,17,0.0
4405,452,18,0.0
4405,477,17,0.0
4414,121,27,0.0
4414,125,18,0.0
4414,212,19,0.0
4414,245,27,0.0
4414,265,18,0.0
4414,280,18,0.0
4414,328,19,0.0
4427,125,19,0.0
4427,145,19,0.0
4427,178,19,0.0
4427,258,19,0.0
4427,259,19,0.0
4427,442,19,0.0
4436,121,13,0.0
4436,134,13,0.0
4436,135,13,0.0
4436,153,13,0.0
4436,178,13,0.0
4436,205,13,0.0
4436,219,13,0.0
4436,242,13,0.0
4436,280,13,0.0
4436,424,13,0.0
4436,469,13,0.0
4436,477,13,0.0
4436,480,13,0.0
4437,215,13,0.0
4442,122,18,0.0
4442,140,19,0.0
4442,178,19,0.0
4442,442,19,0.0
4442,477,15,0.0
4461,125,17,0.0
4461,145,17,0.0
4461,178,17,0.0
4461,258,17,0.0
4461,259,17,0.0
4461,442,17,0.0
4464,107,19,0.0
4464,140,22,0.0
4465,21,3,0.0
4465,122,13,0.0
4476,137,6,0.0
4476,245,6,0.0
4476,245,13,0.0
4486,3,8,0.0
4486,3,18,0.0
4486,110,13,0.0
4486,128,13,0.0
4486,477,19,0.0
4489,107,13,0.0
4489,121,8,0.0
4489,245,8,0.0
4503,245,9,0.0
4511,477,15,0.0
4514,121,19,0.0
4514,477,13,0.0
4536,3,13,0.0
4542,173,1,0.0
4542,469,1,0.0
4548,212,18,0.0
4548,328,18,0.0
4553,3,19,0.0
4553,123,13,0.0
4553,128,13,0.0
4559,121,13,0.0
4559,245,13,0.0
4563,212,19,0.0
4563,215,77,0.0
4563,328,19,0.0
4565,347,607,0.0
4565,459,14,0.0
4567,137,14,0.0
4567,245,14,0.0
4570,137,13,0.0
4570,245,13,0.0
4573,3,13,0.0
4573,376,19,0.0
4577,265,13,0.0
4577,280,13,0.0
4602,115,15,0.0
4602,125,15,0.0
4602,135,15,0.0
4602,140,34,0.0
4602,153,34,0.0
4602,215,34,0.0
4602,258,15,0.0
4630,21,13,0.0
4643,178,8,0.0
4643,280,8,0.0
4646,107,27,0.0
4646,121,27,0.0
4646,122,5,0.0
4646,153,18,0.0
4646,205,27,0.0
4646,212,13,0.0
4646,265,18,0.0
4646,328,13,0.0
4646,409,5,0.0
4646,452,5,0.0
4646,463,18,0.0
4646,477,27,0.0
4646,489,27,0.0
4652,130,19,0.0
4652,134,19,0.0
4652,232,19,0.0
4652,349,19,0.0
4652,430,19,0.0
4652,469,19,0.0
4652,487,19,0.0
4664,125,6,0.0
4664,145,6,0.0
4664,178,6,0.0
4664,258,6,0.0
4664,259,6,0.0
4664,442,6,0.0
4670,110,17,0.0
4676,237,13,0.0
4676,237,19,0.0
4676,347,38,0.0
4678,110,36,0.0
4678,123,36,0.0
4678,145,36,0.0
4683,128,18,0.0
4683,245,9,0.0
4689,265,37,0.0
4690,137,13,0.0
4690,237,25,0.0
4690,265,13,0.0
4690,280,13,0.0
4693,107,607,0.0
4693,125,13,0.0
4693,265,13,0.0
4693,280,13,0.0
4722,17,17,0.0
4722,205,17,0.0
4722,328,17,0.0
4722,386,17,0.0
4722,401,17,0.0
4722,435,17,0.0
4737,245,3,0.0
4737,245,13,0.0
4737,265,13,0.0
4737,280,13,0.0
4741,211,9,0.0
4741,245,9,0.0
4759,121,22,0.0
4759,245,22,0.0
4759,376,2,0.0
4777,205,13,0.0
4777,219,13,0.0
4777,315,13,0.0
4777,386,13,0.0
4777,435,13,0.0
4777,463,13,0.0
4777,477,13,0.0
4777,489,13,0.0
4779,237,19,0.0
4806,237,13,0.0
4806,237,37,0.0
4825,215,19,0.0
4841,107,10,0.0
4841,259,13,0.0
4841,459,13,0.0
4862,140,13,0.0
4862,153,22,0.0
4862,178,13,0.0
4862,215,13,0.0
4862,259,13,0.0
4862,326,22,0.0
4875,124,28,0.0
4875,219,28,0.0
4875,266,28,0.0
4875,386,28,0.0
4875,401,28,0.0
4875,424,28,0.0
4875,463,28,0.0
4875,477,28,0.0
4875,480,28,0.0
4876,107,17,0.0
4876,237,8,0.0
4886,212,32,0.0
4886,328,32,0.0
4903,107,19,0.0
4919,134,22,0.0
4919,140,22,0.0
4919,145,22,0.0
4919,215,10,0.0
4946,121,10,0.0
4946,125,17,0.0
4946,153,10,0.0
4946,280,10,0.0
4946,439,10,0.0
4951,137,19,0.0
4951,215,19,0.0
4957,245,25,0.0
4957,477,25,0.0
4964,140,37,0.0
4964,153,37,0.0
4964,442,37,0.0
4977,115,13,0.0
4977,125,13,0.0
4977,135,13,0.0
4977,259,13,0.0
4977,265,13,0.0
4977,280,13,0.0
4977,417,13,0.0
4977,442,13,0.0
4983,107,607,0.0
4983,111,11,0.0
4983,128,13,0.0
4983,153,11,0.0
4983,173,11,0.0
4983,215,13,0.0
4983,319,11,0.0
4983,349,11,0.0
4983,439,11,0.0
4983,445,11,0.0
4983,469,11,0.0
4989,107,17,0.0
4989,111,19,0.0
4989,121,17,0.0
4989,121,19,0.0
4989,122,19,0.0
4989,123,28,0.0
4989,125,17,0.0
4989,128,13,0.0
4989,134,10,0.0
4989,134,19,0.0
4989,140,9,0.0
4989,140,10,0.0
4989,140,19,0.0
4989,145,10,0.0
4989,145,19,0.0
4989,153,19,0.0
4989,173,19,0.0
4989,212,17,0.0
4989,215,9,0.0
4989,232,19,0.0
4989,237,26,0.0
4989,245,17,0.0
4989,325,19,0.0
4989,349,19,0.0
4989,379,19,0.0
4989,430,19,0.0
4989,439,16,0.0
4989,439,19,0.0
4989,452,19,0.0
4989,469,19,0.0
4989,481,19,0.0
4989,489,19,0.0
5011,215,19,0.0
5011,265,8,0.0
5011,280,8,0.0
5032,111,36,0.0
5032,173,36,0.0
5032,232,36,0.0
5032,319,36,0.0
5032,439,36,0.0
5032,469,36,0.0
5036,376,19,0.0
5038,113,13,0.0
5038,121,13,0.0
5038,134,8,0.0
5038,140,8,0.0
5038,145,8,0.0
5038,153,13,0.0
5038,259,9,0.0
5038,280,9,0.0
5038,439,13,0.0
5044,128,41,0.0
5044,134,41,0.0
5044,140,41,0.0
5044,145,41,0.0
5044,219,19,0.0
5044,315,19,0.0
5044,401,19,0.0
5044,442,19,0.0
5065,259,1,0.0
5065,280,1,0.0
5072,107,18,0.0
5072,111,37,0.0
5072,128,43,0.0
5072,134,37,0.0
5072,140,43,0.0
5072,178,43,0.0
5072,232,37,0.0
5072,265,43,0.0
5072,278,37,0.0
5072,280,43,0.0
5072,379,37,0.0
5072,435,37,0.0
5072,442,43,0.0
5072,469,37,0.0
5072,481,37,0.0
5074,107,13,0.0
5074,121,13,0.0
5074,121,17,0.0
5074,215,17,0.0
5074,245,13,0.0
5074,245,17,0.0
5077,477,25,0.0
5098,211,36,0.0
5098,245,36,0.0
5118,259,13,0.0
5118,280,13,0.0
5125,121,27,0.0
5125,245,27,0.0
5132,107,13,0.0
5132,134,13,0.0
5132,178,13,0.0
5132,265,13,0.0
5132,280,13,0.0
5132,459,13,0.0
5135,140,19,0.0
5135,213,19,0.0
5135,215,19,0.0
5135,232,31,0.0
5135,236,19,0.0
5135,243,31,0.0
5135,258,19,0.0
5168,121,19,0.0
5168,245,19,0.0
5200,134,17,0.0
5200,134,19,0.0
5200,140,19,0.0
5200,145,19,0.0
5200,178,17,0.0
5200,215,17,0.0
5200,280,17,0.0
5222,107,13,0.0
5222,245,37,0.0
5223,215,6,0.0
5250,125,17,0.0
5257,265,13,0.0
5257,280,13,0.0
5262,477,23,0.0
5270,379,13,0.0
5275,130,19,0.0
5275,134,19,0.0
5275,439,19,0.0
5275,452,19,0.0
5281,140,19,0.0
5281,178,19,0.0
5281,237,16,0.0
5281,400,19,0.0
5281,442,19,0.0
5282,459,8,0.0
5296,259,19,0.0
5296,280,19,0.0
5296,376,19,0.0
5296,459,17,0.0
5296,459,32,0.0
5299,107,17,0.0
5299,232,13,0.0
5299,265,13,0.0
5299,265,41,0.0
5299,280,41,0.0
5299,319,13,0.0
5299,439,13,0.0
5299,466,13,0.0
5299,469,13,0.0
5300,134,13,0.0
5300,178,13,0.0
5300,280,13,0.0
5306,140,15,0.0
5306,442,15,0.0
5308,245,37,0.0
5313,115,37,0.0
5313,125,37,0.0
5313,135,37,0.0
5313,258,37,0.0
5313,259,37,0.0
5313,265,37,0.0
5313,280,37,0.0
5313,417,37,0.0
5313,442,37,0.0
5314,17,19,0.0
5314,19,20,0.0
5314,107,13,0.0
5314,107,19,0.0
5314,110,13,0.0
5314,115,19,0.0
5314,116,13,0.0
5314,121,5,0.0
5314,121,13,0.0
5314,121,14,0.0
5314,121,16,0.0
5314,121,18,0.0
5314,121,19,0.0
5314,121,31,0.0
5314,123,58,0.0
5314,125,13,0.0
5314,125,17,0.0
5314,125,18,0.0
5314,125,19,0.0
5314,128,4,0.0
5314,128,8,0.0
5314,128,9,0.0
5314,128,10,0.0
5314,128,13,0.0
5314,128,17,0.0
5314,128,19,0.0
5314,128,42,0.0
5314,128,58,0.0
5314,130,23,0.0
5314,134,3,0.0
5314,134,5,0.0
5314,134,6,0.0
5314,134,8,0.0
5314,134,9,0.0
5314,134,13,0.0
5314,134,15,0.0
5314,134,18,0.0
5314,134,19,0.0
5314,134,37,0.0
5314,134,41,0.0
5314,135,13,0.0
5314,135,17,0.0
5314,135,19,0.0
5314,135,20,0.0
5314,137,13,0.0
5314,137,27,0.0
5314,140,3,0.0
5314,140,6,0.0
5314,140,8,0.0
5314,140,12,0.0
5314,140,13,0.0
