ip,device,os,ip_device_os_app_4
4264,1,9,1
4264,1,20,1
4267,3,33,1
4270,1,18,3
4271,1,15,4
4271,1,17,1
4280,1,13,4
4285,1,13,2
4285,1,18,2
4295,1,10,2
4295,1,13,1
4295,1,18,2
4295,1,19,4
4295,1,26,1
4295,1,37,3
4295,1,41,1
4295,2,9,1
4295,2,14,1
4295,2,56,3
4296,1,13,1
4303,1,13,4
4303,1,17,3
4304,1,17,4
4308,1,13,6
4308,1,22,1
4315,1,1,1
4315,1,13,4
4324,1,6,3
4324,1,13,1
4324,1,16,5
4324,1,17,1
4324,1,19,2
4324,1,28,2
4324,1,47,1
4324,1,53,1
4324,2,43,1
4328,1,13,2
4328,1,19,2
4330,1,13,1
4330,1,20,6
4332,1,13,4
4332,1,19,1
4333,1,13,1
4334,1,14,2
4334,1,16,1
4334,1,19,1
4339,1,44,5
4345,1,8,8
4345,1,18,1
4345,1,19,7
4345,1,35,2
4353,1,6,1
4353,1,13,1
4353,1,17,1
4353,1,19,2
4353,1,22,2
4353,1,25,1
4353,1,36,1
4353,1,607,1
4356,1,1,1
4356,1,13,1
4361,1,13,1
4366,21,24,1
4375,1,16,4
4381,1,18,1
4381,1,19,1
4381,1,25,1
4382,1,10,1
4382,1,13,1
4382,1,17,6
4382,1,18,4
4389,1,13,3
4393,1,19,2
4393,1,41,7
4397,1,6,2
4398,1,19,2
4403,1,13,13
4405,1,6,3
4405,1,8,1
4405,1,17,4
4405,1,19,9
4405,1,23,8
4405,1,41,1
4405,2,13,2
4405,2,17,2
4405,2,18,4
4405,2,90,1
4407,1,13,2
4407,1,22,1
4413,1,13,2
4413,1,51,1
4414,1,13,1
4414,1,14,4
4414,1,18,3
4414,1,19,2
4414,1,27,3
4420,1,13,3
4427,1,19,6
4432,1,13,12
4435,1,13,4
4435,1,19,1
4435,1,35,3
4436,1,13,12
4437,1,13,5
4437,1,14,1
4442,1,10,5
4442,1,15,1
4442,1,19,6
4442,2,18,1
4442,2,25,3
4448,1,19,3
4448,1,22,1
4451,1,10,1
4451,1,22,1
4461,1,13,3
4461,1,17,6
4464,1,19,1
4464,1,22,1
4465,1,3,1
4465,1,10,6
4465,1,13,9
4465,1,19,6
4475,1,19,4
4476,1,3,1
4476,1,6,2
4476,1,13,2
4486,1,8,1
4486,1,10,1
4486,1,13,5
4486,1,18,1
4486,1,19,2
4489,1,8,3
4489,1,13,1
4496,1,18,5
4497,1,13,5
4499,1,19,1
4501,1,13,10
4502,1,13,5
4502,1,19,8
4502,1,46,1
4502,203,24,1
4503,1,9,1
4505,1,13,1
4505,1,19,3
4511,1,15,1
4514,1,19,1
4514,2,13,1
4521,1,13,9
4526,1,13,6
4526,1,18,5
4536,1,13,1
4536,1,14,2
4536,1,16,1
4536,1,19,2
4536,1,22,5
4540,1,19,12
4542,1,1,2
4542,1,15,4
4542,1,17,4
4543,1,13,9
4548,1,18,2
4553,1,13,4
4553,1,17,2
4553,1,19,4
4553,1,32,1
4553,3,33,1
4554,1,19,7
4554,1,41,1
4559,1,13,3
4559,1,19,7
4560,1,13,1
4563,1,19,2
4563,1,77,1
4565,1,14,1
4565,3032,607,1
4567,1,14,2
4570,1,13,2
4571,1,37,4
4573,1,13,1
4573,1,17,1
4573,1,19,1
4577,1,13,2
4592,1,6,2
4592,1,13,1
4600,1,14,3
4602,1,15,3
4602,1,34,3
4604,1,18,1
4604,1,19,1
4611,1,1,4
4623,1,19,1
4626,1,8,7
4626,1,47,1
4629,1,8,5
4629,1,13,3
4630,1,13,1
4630,1,19,1
4633,1,10,1
4633,1,19,5
4643,1,8,2
4645,1,13,1
4646,1,5,3
4646,1,9,6
4646,1,13,2
4646,1,18,3
4646,1,27,5
4652,1,13,3
4652,1,19,7
4653,1,22,5
4653,1,35,1
4654,1,20,2
4664,1,6,6
4670,1,3,12
4670,1,5,10
4670,1,17,1
4670,1,19,1
4676,0,38,1
4676,1,13,1
4676,1,19,1
4678,1,36,3
4680,1,20,9
4683,1,19,5
4683,2,9,1
4683,2,18,1
4689,1,13,2
4689,1,37,1
4690,1,13,2
4690,1,25,1
4693,1,1,1
4693,1,13,3
4693,1,15,1
4693,1,19,3
4693,3032,607,1
4701,1,13,1
4701,1,36,3
4703,1,9,4
4715,1,31,1
4720,1,18,2
4720,1,51,1
4722,1,17,6
4722,1,46,1
4724,1,13,3
4724,1,17,1
4724,1,19,1
4727,1,4,1
4737,1,3,1
4737,1,13,3
4741,1,9,2
4741,1,13,7
4744,1,13,9
4746,1,49,2
4753,1,8,1
4754,1,8,1
4759,1,2,1
4759,1,8,1
4759,1,18,1
4759,1,22,3
4763,1,41,1
4764,1,13,7
4769,1,13,1
4777,1,13,5
4779,1,13,1
4779,1,19,1
4786,1,19,4
4786,1,49,7
4786,2,37,1
4789,1,19,1
4803,1,35,1
4805,1,19,3
4806,1,13,1
4806,1,37,1
4809,1,47,9
4825,1,10,3
4825,1,19,1
4831,1,19,6
4841,1,10,1
4841,1,13,2
4843,1,19,4
4856,1,47,1
4862,1,13,5
4862,1,22,2
4864,1,40,1
4868,1,47,1
4875,1,28,8
4876,1,8,1
4876,1,17,1
4886,1,13,5
4886,1,32,2
4887,1,13,2
4889,1,13,2
4889,1,25,6
4903,1,14,9
4903,1,19,7
4906,1,28,1
4913,1,19,1
4919,1,10,1
4919,1,18,2
4919,1,22,4
4919,1,26,1
4919,1,35,6
4930,1,8,1
4930,1,10,8
4930,1,16,3
4937,1,19,1
4938,1,28,2
4946,1,10,4
4946,1,17,1
4946,1,37,4
4948,1,13,3
4948,1,19,4
4951,1,1,1
4951,1,17,4
4951,1,19,2
4951,1,48,1
4957,1,25,2
4962,0,0,1
4963,1,15,1
4964,1,37,3
4964,1,41,4
4968,0,38,1
4977,0,50,1
4977,1,13,5
4977,1,19,2
4977,1,25,8
4983,1,6,1
4983,1,11,8
4983,1,13,5
4983,3032,607,1
4988,1,3,1
4989,1,9,2
4989,1,10,3
4989,1,13,1
4989,1,16,1
4989,1,17,4
4989,1,19,12
4989,1,26,1
4989,2,28,1
5004,1,19,1
5004,1,27,4
5004,2,9,2
5011,1,8,2
5011,1,10,1
5011,1,19,11
5011,1,25,6
5016,1,10,1
5032,1,25,1
5032,1,36,6
5032,1,41,4
5036,1,13,6
5036,1,15,2
5036,1,16,4
5036,1,19,2
5038,1,8,4
5038,1,9,2
5038,1,13,5
5038,1,19,3
5038,1,32,8
5044,1,12,2
5044,1,19,5
5044,1,35,4
5044,1,41,5
5060,1,8,2
5060,1,13,1
5064,1,19,4
5065,1,1,2
5072,1,8,1
5072,1,18,1
5072,1,22,5
5072,1,37,7
5072,1,43,5
5073,1,13,1
5074,1,8,3
5074,1,13,3
5074,1,17,4
5074,1,19,1
5077,1,25,1
5098,1,8,1
5098,1,13,3
5098,1,18,1
5098,1,25,4
5098,1,36,2
5118,1,13,2
5118,1,19,7
5118,1,51,1
5125,1,27,3
5128,1,8,7
5128,1,19,5
5128,1,27,1
5132,1,13,6
5132,1,19,3
5135,1,19,5
5135,1,31,2
5135,1,47,2
5146,1,18,3
5146,1,19,5
5146,1,22,6
5146,1,23,4
5147,0,0,1
5147,0,24,1
5147,0,29,1
5147,1,1,2
5147,1,2,1
5147,1,3,8
5147,1,6,7
5147,1,8,5
5147,1,10,4
5147,1,11,7
5147,1,12,4
5147,1,13,15
5147,1,14,3
5147,1,15,3
5147,1,17,4
5147,1,18,3
5147,1,19,16
5147,1,20,1
5147,1,22,2
5147,1,23,4
5147,1,25,3
5147,1,27,2
5147,1,28,2
5147,1,31,3
5147,1,34,1
5147,1,37,1
5147,1,46,7
5147,1,47,5
5147,2,3,4
5147,2,6,2
5147,2,13,3
5147,2,16,1
5147,2,17,4
5147,2,18,3
5147,2,19,2
5147,2,20,1
5147,2,22,1
5147,2,32,1
5147,2,35,3
5147,2,36,4
5147,2,77,1
5147,3,33,1
5168,1,19,3
5178,0,0,1
5178,0,24,1
5178,1,3,1
5178,1,6,7
5178,1,8,5
5178,1,10,5
5178,1,11,1
5178,1,13,19
5178,1,14,1
5178,1,15,2
5178,1,17,10
5178,1,18,4
5178,1,19,16
5178,1,20,12
5178,1,22,2
5178,1,23,8
5178,1,25,3
5178,1,28,1
5178,1,34,1
5178,1,36,12
5178,1,46,1
5178,1,47,4
5178,2,6,1
5178,2,13,5
5178,2,16,2
5178,2,18,2
5178,2,19,1
5178,2,35,3
5178,2,58,1
5178,3,33,1
5184,1,6,1
5184,1,19,2
5185,1,14,1
5200,1,10,1
5200,1,14,1
5200,1,17,3
5200,1,19,8
5200,1,22,6
5200,1,23,2
5208,1,9,2
5211,1,18,1
5211,1,19,4
5222,1,13,1
5222,1,17,2
5222,1,19,1
5222,1,37,1
5223,1,6,1
5223,1,25,1
5250,1,13,2
5250,1,17,1
5250,1,19,1
5252,1,19,1
5257,1,13,2
5262,1,13,9
5262,1,15,1
5262,1,23,2
5270,1,13,1
5270,1,14,1
5270,1,17,1
5270,1,19,2
5275,1,19,4
5281,1,6,1
5281,1,16,1
5281,1,18,1
5281,1,19,5
5282,1,8,2
5295,1,17,1
5296,1,17,2
5296,1,19,4
5296,1,32,2
5299,1,13,6
5299,1,17,2
5299,1,18,1
5299,2,41,2
5300,1,13,3
5300,1,27,1
5306,1,3,1
5306,1,15,2
5308,1,37,1
5313,1,37,6
5314,0,0,1
5314,0,21,1
5314,0,24,1
5314,0,38,2
5314,0,50,1
5314,1,1,6
5314,1,2,1
5314,1,3,8
5314,1,4,1
5314,1,5,4
5314,1,6,10
5314,1,8,15
5314,1,9,8
5314,1,10,4
5314,1,11,3
5314,1,12,6
5314,1,13,22
5314,1,14,5
5314,1,15,12
5314,1,16,4
5314,1,17,9
5314,1,18,12
5314,1,19,22
5314,1,20,3
5314,1,22,11
5314,1,23,3
5314,1,25,7
5314,1,26,1
5314,1,27,5
5314,1,31,3
5314,1,32,1
5314,1,33,1
5314,1,35,2
5314,1,37,7
5314,1,40,2
5314,1,41,6
5314,1,42,4
5314,1,47,12
5314,1,58,2
5314,1,66,7
5314,1,70,1
5314,1,138,2
5314,2,4,1
5314,2,6,1
5314,2,9,2
5314,2,10,2
5314,2,13,11
5314,2,14,3
5314,2,17,5
5314,2,18,2
5314,2,19,4
5314,2,22,2
5314,2,32,1
5314,2,42,1
5314,2,43,5
5314,2,49,1
5314,2,56,1
5314,2,58,2
5314,2,64,2
5314,2,70,1
5314,2,607,1
5314,3,33,1
5314,107,59,1
5314,229,59,1
5314,3032,607,3
5322,1,22,1
5323,1,13,1
5323,1,16,3
5325,1,15,3
5328,1,13,1
5328,1,19,1
5328,1,20,2
5333,1,13,1
5333,1,16,1
5333,1,18,2
5333,1,20,1
5333,1,70,1
5336,1,6,2
5336,3032,607,1
5338,1,16,6
5341,1,8,5
5341,1,35,3
5347,1,8,10
5348,0,0,1
5348,0,24,1
5348,0,29,1
5348,0,38,1
5348,0,50,1
5348,1,1,7
5348,1,3,6
5348,1,4,2
5348,1,6,8
5348,1,7,2
5348,1,8,16
5348,1,9,5
5348,1,10,9
5348,1,11,6
5348,1,12,13
5348,1,13,20
5348,1,15,7
5348,1,16,8
5348,1,17,14
5348,1,18,17
5348,1,19,22
5348,1,20,8
5348,1,22,9
5348,1,23,5
5348,1,25,9
5348,1,26,8
5348,1,27,4
5348,1,28,8
5348,1,31,3
5348,1,32,3
5348,1,33,1
5348,1,34,1
5348,1,35,2
5348,1,37,7
5348,1,40,2
5348,1,41,7
5348,1,42,1
5348,1,43,1
5348,1,44,1
5348,1,46,1
5348,1,47,2
5348,1,53,5
5348,1,77,1
5348,1,138,2
5348,1,607,1
5348,2,6,1
5348,2,9,4
5348,2,10,3
5348,2,13,6
5348,2,14,1
5348,2,15,1
5348,2,17,5
5348,2,19,5
5348,2,20,2
5348,2,22,1
5348,2,23,1
5348,2,32,2
5348,2,36,2
5348,2,37,1
5348,2,43,2
5348,2,49,1
5348,2,56,1
5348,2,78,1
5348,3,33,2
5348,253,76,1
5348,3032,607,2
5359,1,6,1
5359,1,13,5
5359,1,19,4
5362,1,13,1
5369,1,17,1
5369,1,19,1
5371,1,6,1
5371,1,19,1
5380,1,19,1
5381,1,13,5
5381,1,15,6
5384,1,22,1
5384,1,37,1
5384,1,49,1
5393,1,1,1
5393,1,13,1
5401,1,15,1
5402,1,6,3
5402,1,10,1
5402,1,22,1
5404,1,19,3
5407,1,19,1
5413,1,13,10
5413,1,33,1
5417,1,10,3
5417,1,19,1
5417,2,40,2
5418,1,13,1
5418,1,19,9
5419,1,17,1
5419,1,19,1
5420,1,19,1
5423,1,3,5
5423,1,13,1
5425,1,1,1
5425,1,10,1
5428,1,13,4
5429,1,19,1
5433,1,6,4
5433,1,10,6
5433,1,13,10
5433,1,15,4
5433,1,18,1
5433,1,22,1
5442,0,24,1
5442,1,13,1
5448,1,3,1
5449,1,8,3
5449,1,13,7
5449,1,17,2
5449,1,19,7
5449,1,22,8
5450,1,47,1
5452,1,19,11
5455,1,8,3
5458,1,3,1
5462,3,33,1
5464,1,12,1
5464,1,30,1
5464,1,40,1
5468,1,19,2
5468,1,37,1
5492,1,13,1
5492,1,19,3
5493,1,9,1
5493,1,13,3
5499,1,15,9
5503,1,1,1
5503,1,13,7
5509,1,1,2
5509,1,9,4
5509,1,25,6
5512,1,13,2
5512,1,32,5
5514,1,13,5
5520,1,13,1
5524,1,18,2
5528,1,22,1
5534,1,20,1
5536,1,10,3
5543,1,7,1
5543,1,8,1
5543,1,13,5
5543,1,14,1
5543,1,19,3
5543,1,22,4
5543,1,32,2
5543,1,41,1
5554,1,13,1
5555,1,13,1
5564,1,13,3
5564,1,19,4
5574,1,9,2
5574,1,10,1
5574,1,12,3
5574,1,16,1
5574,1,19,3
5574,1,22,3
5574,1,49,2
5587,1,8,1
5587,1,18,1
5589,1,15,1
5596,1,3,1
5596,1,12,2
5596,1,17,2
5596,1,19,5
5596,1,22,6
5597,1,1,1
5597,1,6,4
5597,1,10,3
5597,1,19,1
5597,1,22,1
5597,1,23,1
5597,1,44,2
5609,1,6,1
5609,1,13,1
5609,1,18,2
5610,1,13,1
5612,1,13,5
5619,1,13,11
5619,1,17,5
5619,1,18,2
5619,1,19,3
5619,1,20,4
5626,1,19,4
5632,1,18,1
5632,1,19,5
5641,1,8,10
5641,1,35,5
5648,1,12,3
5648,1,13,2
5648,1,17,9
5648,1,18,1
5648,1,19,2
5661,1,19,1
5667,1,19,4
5667,1,23,2
5674,0,38,1
5674,1,13,3
5674,2,36,1
5676,1,8,4
5676,1,13,1
5682,1,13,3
5698,1,19,1
5704,1,3,1
5704,1,8,1
5704,1,13,2
5704,1,23,2
5704,1,41,4
5704,1,51,3
5712,1,13,3
5712,1,19,7
5721,1,8,1
5721,1,36,7
5722,1,13,5
5729,1,3,2
5729,1,8,1
5729,1,13,8
5729,1,17,1
5729,1,18,1
5729,1,19,5
5729,1,20,1
5729,1,28,6
5729,1,30,2
5729,2,13,3
5729,2,37,1
5732,1,19,7
5734,0,29,1
5740,1,13,10
5740,1,16,2
5740,1,17,2
5740,1,19,8
5740,1,37,1
5740,1,41,3
5743,1,6,8
5744,1,3,2
5746,1,13,12
5749,1,16,11
5751,1,28,1
5758,2,9,4
5760,1,17,1
5761,1,6,1
5761,1,13,6
5761,1,16,1
5761,1,19,12
5761,1,37,2
5761,1,41,1
5761,2,13,1
5761,2,17,1
5761,2,19,1
5761,2,30,1
5780,1,16,1
5786,1,16,1
5787,1,13,1
5787,1,19,4
5788,1,8,1
5788,1,10,1
5788,1,13,2
5788,1,17,1
5788,1,19,11
5788,1,28,3
5788,1,53,1
5794,1,3,1
5813,1,14,6
5813,1,19,3
5817,1,13,2
5829,1,20,8
5832,1,13,3
5834,1,13,2
5843,1,19,5
5849,1,19,1
5853,1,13,2
5853,1,19,1
5861,1,20,1
5861,1,22,2
5884,1,13,1
5884,1,14,6
5884,1,19,2
5904,1,12,4
5907,1,19,4
5912,1,8,4
5918,1,13,1
5936,1,9,3
5936,1,18,3
5936,1,19,1
5954,1,13,1
5964,1,13,2
6001,1,17,1
6008,2,19,1
6010,1,14,1
6022,1,19,4
6041,1,23,3
6061,1,19,4
6061,1,28,2
6065,1,19,1
6074,1,1,3
6087,1,16,2
6087,1,19,3
6097,1,22,1
6101,1,18,7
6113,0,21,1
6113,1,13,3
6118,1,35,2
6124,1,15,1
6124,1,19,12
6127,1,10,5
6127,1,19,6
6130,1,10,8
6131,1,3,1
6131,1,10,3
6145,1,3,1
6148,1,8,3
6154,0,21,1
6154,1,22,1
6157,1,15,2
6160,1,13,1
6168,1,12,1
6168,1,19,1
6168,1,25,1
6173,1,7,13
6174,1,13,4
6174,1,14,1
6176,1,20,1
6178,1,13,10
6184,1,13,6
6189,1,17,1
6194,1,19,3
6196,1,19,3
6198,1,12,3
6198,1,17,1
6198,1,37,3
6198,3032,607,1
6219,1,13,1
6219,1,19,1
6221,1,6,1
6221,1,22,1
6222,1,13,1
6223,1,8,5
6224,2,19,1
6227,1,17,2
6227,1,19,6
6227,1,20,10
6227,1,37,1
6227,2,35,2
6234,1,22,3
6234,1,37,1
6242,1,10,1
6242,1,17,1
6242,1,32,1
6250,1,19,3
6255,1,4,1
6255,2,13,1
6255,2,19,1
6256,1,8,1
6256,1,13,3
6259,1,19,5
6260,1,19,6
6262,1,3,1
6262,1,19,1
6263,1,13,3
6269,1,8,8
6269,1,19,7
6283,1,66,3
6284,1,28,1
6294,1,25,1
6294,1,41,5
6298,1,13,1
6303,1,13,2
6303,1,19,4
6306,1,3,4
6308,1,6,10
6308,1,17,2
6308,1,32,1
6308,1,35,1
6308,1,53,1
6308,2,8,2
6313,1,9,1
6313,1,10,3
6313,1,17,1
6313,1,18,8
6313,1,19,4
6313,1,25,1
6313,1,35,1
6319,1,16,1
6322,1,19,1
6326,1,6,1
6330,1,13,1
6330,1,14,2
6330,1,16,6
6330,1,19,2
6330,1,27,3
6330,1,37,1
6330,1,44,1
6330,1,49,2
6331,1,19,2
6336,1,10,1
6336,1,15,1
6336,1,18,9
6336,1,19,2
6336,1,32,1
6336,1,47,7
6336,2,9,1
6336,2,49,1
6341,1,17,1
6341,1,25,1
6350,1,25,6
6351,1,13,4
6351,1,19,1
6354,1,18,1
6360,1,13,3
6360,1,17,3
6360,1,27,2
6360,2,13,2
6367,1,13,2
6367,1,16,1
6367,1,18,1
6367,1,19,4
6367,2,28,4
6371,1,13,4
6371,1,19,13
6371,1,22,2
6371,1,23,4
6371,1,37,1
6375,1,3,2
6375,1,13,5
6375,1,17,1
6375,1,19,4
6375,1,35,1
6375,1,44,2
6377,1,19,3
6377,1,36,1
6380,1,8,1
6380,1,19,2
6382,1,13,1
6382,1,19,2
6382,1,48,2
6395,1,2,1
6395,1,13,1
6395,1,18,1
6395,1,19,8
6395,1,49,1
6395,2,16,1
6410,1,17,1
6410,2,13,1
6412,1,19,1
6414,1,1,5
6414,1,3,4
6414,1,6,4
6414,1,13,1
6414,1,14,6
6414,2,13,2
6424,1,8,4
6424,1,11,1
6424,1,13,8
6424,1,22,6
6424,1,607,1
6424,2,47,1
6425,1,15,3
6425,1,23,4
6428,1,25,3
6428,1,43,4
6437,0,21,1
6437,1,6,2
6437,1,8,8
6437,1,13,1
6437,1,19,2
6437,1,20,1
6437,1,47,3
6456,1,1,2
6456,2,13,1
6462,0,29,1
6462,1,13,1
6462,1,17,1
6462,2,17,1
6463,1,6,1
6465,1,13,7
6473,1,13,2
6473,1,19,3
6478,1,19,1
6479,1,22,1
6481,1,13,9
6481,1,17,1
6481,1,18,1
6481,1,19,4
6481,1,27,1
6484,1,14,4
6491,1,6,1
6491,1,23,3
6505,1,10,4
6505,1,15,1
6509,1,13,2
6517,1,8,2
6517,1,13,2
6517,1,19,10
6517,1,22,6
6517,1,32,4
6534,1,19,1
6534,1,37,5
6534,1,40,5
6534,1,41,1
6534,1,53,4
6545,1,13,7
6547,1,10,1
6547,1,13,6
6549,1,19,1
6551,1,17,4
6553,0,21,1
6553,1,13,1
6553,1,19,1
6558,1,3,1
6575,1,10,8
6577,1,8,2
6577,1,22,1
6578,1,13,5
6578,1,17,1
6578,3032,607,1
6581,1,13,6
6595,1,37,2
6595,1,47,1
6602,1,14,12
6602,1,19,2
6603,1,19,1
6607,1,8,2
6609,1,20,5
6618,1,20,1
6620,1,10,6
6627,1,16,3
6635,1,8,1
6638,3032,607,1
6640,1,9,1
6640,1,18,1
6641,1,9,8
6641,1,10,4
6641,1,13,3
6641,1,19,4
6641,1,20,2
6641,2,17,1
6650,1,16,1
6652,1,18,1
6655,1,10,1
6662,1,14,1
6668,1,1,3
6668,1,8,4
6668,1,12,1
6668,1,13,2
6668,1,14,1
6668,1,15,1
6668,1,18,1
6668,1,19,1
6674,1,13,7
6681,1,6,1
6681,1,13,2
6681,1,19,1
6689,1,12,1
6689,1,13,1
6689,1,19,6
6689,2,9,1
6689,2,11,2
6689,2,28,1
6689,2,42,1
6692,1,13,2
6692,1,18,6
6698,1,13,1
6702,2,9,1
6710,0,0,1
6710,1,36,1
6710,2,19,1
6713,1,13,4
6713,1,19,5
6713,1,28,3
6713,1,37,4
6713,1,53,6
6713,2,63,1
6721,1,6,3
6721,1,17,1
6721,1,18,2
6740,1,9,1
6740,1,13,7
6740,1,15,1
6740,1,19,1
6740,2,9,2
6748,1,15,4
6757,1,19,1
6761,1,20,1
6773,0,0,1
6773,1,8,3
6773,1,19,2
6773,2,607,1
6783,1,10,7
6783,1,19,1
6783,1,32,4
6783,1,33,1
6792,1,11,1
6792,1,19,1
6794,1,13,2
6794,1,17,1
6794,1,41,1
6806,1,9,8
6807,1,13,2
6807,1,19,4
6814,1,22,2
6814,1,41,2
6826,1,3,1
6828,1,13,7
6840,1,32,1
6840,1,37,3
6853,1,14,1
6859,1,16,2
6860,1,13,2
6860,1,22,4
6871,1,19,8
6871,1,22,2
6873,1,13,1
6878,1,19,3
6878,1,41,2
6884,1,13,2
6884,1,14,1
6887,1,22,1
6899,3,33,1
6903,1,19,4
6905,1,13,9
6908,1,13,4
6908,1,23,8
6911,1,19,1
6911,1,49,1
6911,2,13,1
6911,2,17,1
6913,1,19,1
6922,1,13,3
6931,1,13,2
6934,1,19,2
6934,1,25,3
6934,2,15,1
6942,1,19,1
6943,1,13,6
6943,1,19,1
6950,2,31,1
6952,1,8,4
6952,1,31,1
6954,1,15,1
6956,1,18,7
6959,1,17,1
6959,1,18,4
6971,1,13,5
6971,1,19,6
6982,1,13,1
6993,21,24,1
7002,1,15,1
7006,1,13,1
7006,1,15,3
7006,1,18,3
7011,1,13,6
7018,1,13,5
7018,1,16,1
7020,1,22,4
7021,1,13,1
7021,1,17,1
7021,1,18,2
7021,1,19,1
7021,2,9,1
7029,0,24,1
7029,1,22,4
7030,1,9,4
7030,1,14,1
7032,1,18,1
7032,1,19,1
7043,1,1,1
7043,1,19,1
7047,1,37,1
7050,1,28,6
7051,1,13,3
7056,1,27,9
7057,1,10,2
7057,1,16,5
7059,1,2,13
7059,1,3,1
7063,1,13,1
7065,0,24,1
7068,1,13,1
7068,1,15,1
7069,1,13,8
7082,1,19,1
7088,1,3,4
7091,1,23,4
7092,1,19,1
7093,1,9,5
7098,1,13,6
7110,1,13,1
7110,1,22,2
7119,1,32,1
7120,1,35,3
7120,1,55,4
7125,1,10,2
7125,1,19,9
7125,1,37,1
7130,1,13,1
7131,1,23,1
7134,1,10,5
7146,1,17,1
7146,1,18,4
7150,1,13,1
7150,1,46,1
7150,5,45,1
7151,1,3,1
7152,1,26,1
7153,1,13,5
7153,1,19,5
7153,2,3,1
7157,1,18,1
7160,1,9,5
7164,1,12,4
7168,1,10,6
7172,1,9,1
7172,1,10,4
7172,1,17,1
7172,1,19,6
7178,1,19,3
7194,1,19,1
7204,1,13,1
7204,1,41,9
7210,1,9,1
7210,1,19,1
7210,1,28,2
7211,1,19,5
7212,1,32,1
7213,1,17,1
7220,2,2,1
7223,1,47,1
7227,1,22,6
7228,1,13,4
7228,1,47,1
7230,1,27,5
7235,1,19,9
7243,1,13,1
7244,1,1,2
7246,1,3,8
7246,1,9,4
7246,1,19,3
7246,1,27,1
7251,1,16,1
7252,1,13,1
7252,1,20,4
7252,1,22,1
7252,1,31,4
7255,1,8,1
7255,1,13,6
7255,1,15,1
7255,1,19,1
7255,1,22,4
7257,1,6,2
7257,1,12,8
7266,1,13,1
7269,1,19,6
7273,1,14,1
7275,1,10,1
7275,1,13,6
7275,1,19,4
7275,1,20,4
7275,1,23,2
7275,1,53,4
7276,1,19,1
7283,1,13,3
7283,1,20,8
7283,2,11,1
7283,2,13,1
7283,2,37,1
7288,1,25,2
7289,1,19,1
7291,1,11,9
7292,1,13,3
7292,1,19,11
7293,1,19,2
7294,1,13,2
7294,1,35,2
7295,1,19,1
7304,1,13,5
7304,1,18,1
7304,1,30,2
7308,1,13,2
7308,1,22,1
7308,1,47,4
7313,1,13,1
7313,1,19,10
7313,1,55,4
7313,2,17,2
7315,1,19,4
7318,1,6,6
7320,1,19,5
7328,1,6,5
7328,1,12,3
7328,1,13,1
7328,1,19,4
7335,1,1,11
7335,1,12,3
7335,1,13,1
7335,1,17,2
7335,1,22,5
7335,1,27,4
7338,1,8,1
7343,1,13,3
7343,1,26,3
7346,1,10,5
7346,1,13,2
7346,1,14,3
7346,1,18,4
7348,1,19,1
7350,1,13,14
7350,1,17,2
7350,1,19,4
7350,1,37,1
7350,3032,607,1
7352,1,10,1
7360,1,13,9
7364,1,8,1
7364,1,9,1
7364,1,10,3
7371,1,13,6
7372,1,15,1
7373,1,22,2
7373,1,26,4
7373,1,607,1
7373,18,0,1
7377,1,19,2
7384,1,13,3
7384,1,19,2
7384,1,32,6
7389,1,19,1
7390,1,19,1
7393,1,19,7
7393,2,13,1
7395,1,23,4
7395,1,30,1
7395,1,37,2
7397,1,22,1
7413,1,25,8
7418,1,13,2
7418,1,15,1
7422,1,25,1
7426,1,13,1
7432,1,13,2
7432,2,9,1
7432,2,36,2
7435,2,9,1
7438,1,19,1
7441,1,16,1
7441,1,17,2
7441,1,20,4
7441,1,32,3
7441,1,34,1
7441,3032,607,1
7444,1,19,5
7448,1,18,1
7451,1,13,4
7460,1,48,1
7462,1,13,2
7462,1,14,8
7466,2,18,1
7469,1,20,1
7471,1,19,10
7471,2,9,1
7474,2,13,1
7474,2,37,1
7481,1,25,1
7489,1,19,1
7493,1,19,9
7500,1,13,2
7502,1,17,1
7502,1,19,2
7502,2,19,1
7502,3032,607,1
7517,1,6,2
7521,1,10,2
7521,1,22,3
7521,3032,607,1
7522,1,19,1
7524,1,3,1
7525,1,13,8
7526,1,19,1
7528,1,19,4
7538,2,9,1
7538,2,13,4
7546,1,3,8
7553,1,16,5
7553,1,37,1
7553,1,62,1
7554,1,30,4
7554,3032,607,1
7559,1,19,1
7561,1,3,1
7561,1,17,1
7567,1,13,1
7567,1,19,3
7569,3032,607,1
7572,1,2,5
7572,1,8,1
7572,1,14,8
7572,1,18,1
7572,1,19,1
7572,1,20,1
7574,1,3,2
7574,1,19,4
7590,1,6,1
7592,1,13,1
7592,1,18,1
7593,0,24,1
7593,2,10,1
7594,1,19,2
7595,1,13,2
7595,1,16,1
7595,1,18,4
7595,1,25,3
7595,1,53,4
7597,1,13,6
7598,1,10,4
7598,1,14,1
7598,1,19,3
7598,1,28,1
7598,2,42,1
7602,1,18,2
7602,3032,607,1
7612,1,6,1
7612,1,20,1
7612,1,96,6
7625,1,25,1
7645,1,13,2
7645,1,17,4
7647,1,19,3
7649,1,19,2
7650,1,14,1
7653,1,13,1
7664,1,8,4
7664,1,9,1
7664,1,19,6
7664,1,20,3
7680,1,15,1
7682,1,8,2
7682,1,13,1
7682,1,26,1
7682,1,48,2
7690,1,13,1
7690,1,15,1
7690,1,18,1
