ip,channel,ip_channel_confRate
3964,125,0.0
3964,128,0.0
3964,130,0.0
3964,134,0.0
3964,137,0.0
3964,140,0.0
3964,145,0.0
3964,178,0.0
3964,215,0.0
3964,219,0.0
3964,232,0.0
3964,236,0.0
3964,242,0.0
3964,243,0.0
3964,244,0.0
3964,245,0.0
3964,259,0.0
3964,278,0.0
3964,280,0.0
3964,325,0.0
3964,328,0.0
3964,349,0.0
3964,377,0.0
3964,379,0.0
3964,401,0.0
3964,409,0.0
3964,439,0.0
3964,442,0.0
3964,459,0.0
3964,469,0.0
3964,477,0.0
3964,489,0.0
3981,121,0.0
3981,219,0.0
3981,278,0.0
3981,401,0.0
3981,424,0.0
3981,442,0.0
3981,489,0.0
3994,19,0.0
3994,107,0.0
3994,113,0.0
3994,115,0.0
3994,116,0.0
3994,121,0.0
3994,125,0.0
3994,128,0.0
3994,130,0.0
3994,134,0.0
3994,135,0.0
3994,140,0.0
3994,145,0.010602694549325832
3994,173,0.0
3994,205,0.0
3994,215,0.0
3994,219,0.0
3994,232,0.0
3994,243,0.0
3994,244,0.0
3994,245,0.0
3994,258,0.0
3994,259,0.0
3994,265,0.0
3994,280,0.0
3994,315,0.0
3994,328,0.0
3994,377,0.0
3994,379,0.0
3994,400,0.0
3994,401,0.0
3994,417,0.0
3994,435,0.0
3994,439,0.0
3994,442,0.0
3994,459,0.0
3994,463,0.0
3994,469,0.0
3994,477,0.0
3994,480,0.0
3994,489,0.0
4015,110,0.0
4019,19,0.0
4019,107,0.0
4019,115,0.0
4019,121,0.0
4019,125,0.0
4019,128,0.0
4019,130,0.0
4019,134,0.0
4019,135,0.0
4019,145,0.0
4019,178,0.0
4019,212,0.0
4019,215,0.0
4019,219,0.0
4019,232,0.0
4019,237,0.0
4019,243,0.0
4019,245,0.0
4019,258,0.0
4019,259,0.0
4019,265,0.0
4019,280,0.0
4019,315,0.0
4019,379,0.0
4019,386,0.0
4019,400,0.0
4019,409,0.0
4019,435,0.0
4019,439,0.0
4019,442,0.0
4019,452,0.0
4019,459,0.0
4019,469,0.0
4019,477,0.0
4019,480,0.0
4019,489,0.0
4052,107,0.0
4052,113,0.0
4052,115,0.0
4052,121,0.0
4052,122,0.0
4052,124,0.0
4052,125,0.0
4052,128,0.0
4052,134,0.0
4052,137,0.0
4052,140,0.0
4052,145,0.0
4052,153,0.0
4052,173,0.0
4052,205,0.0
4052,215,0.0
4052,219,0.0
4052,237,0.0
4052,243,0.0
4052,245,0.0
4052,259,0.0
4052,278,0.0
4052,280,0.0
4052,315,0.0
4052,319,0.0
4052,349,0.0
4052,377,0.0
4052,379,0.0
4052,401,0.0
4052,442,0.0
4052,452,0.0
4052,459,0.0
4052,469,0.0
4052,477,0.0
4052,480,0.0
4052,489,0.0
4075,140,0.0
4075,178,0.0
4075,442,0.0
4093,111,0.0
4093,134,0.0
4093,173,0.0
4093,265,0.0
4093,315,0.0
4093,317,0.0
4093,319,0.0
4093,349,0.0
4093,379,0.0
4093,439,0.0
4093,466,0.0
4093,469,0.0
4093,487,0.0
4094,125,0.0
4094,134,0.0
4094,145,0.0
4094,178,0.0
4094,258,0.0
4094,259,0.0
4094,280,0.0
4094,442,0.0
4102,128,0.0
4102,265,0.0
4102,280,0.0
4127,3,0.0
4127,128,0.0
4127,140,0.0
4127,442,0.0
4147,128,0.0
4147,134,0.0
4147,140,0.0
4147,145,0.0
4147,215,0.0
4173,107,0.0
4174,128,0.0
4180,107,0.0
4203,150,0.0
4203,153,0.0
4203,379,0.0
4203,435,0.0
4203,477,0.0
4214,121,0.0
4214,245,0.0
4220,122,0.0
4220,205,0.0
4220,237,0.0
4220,265,0.0
4220,315,0.0
4220,409,0.0
4220,452,0.0
4220,459,0.0
4220,477,0.0
4220,480,0.0
4259,107,0.0
4264,477,0.0
4270,121,0.0
4270,245,0.0
4271,107,0.0
4280,107,0.0
4280,134,0.0
4280,178,0.0
4280,280,0.0
4295,121,0.0
4295,140,0.0
4295,178,0.0
4295,205,0.0
4295,215,0.0
4295,237,0.0
4295,245,0.0
4295,442,0.0
4296,245,0.0
4303,121,0.0
4303,134,0.0
4303,178,0.0
4303,245,0.0
4303,280,0.0
4303,477,0.0
4308,125,0.0
4308,145,0.0
4308,178,0.0
4308,258,0.0
4308,259,0.0
4308,442,0.0
4324,134,0.0
4324,178,0.0
4324,205,0.0
4324,259,0.0
4324,280,0.0
4330,125,0.0
4330,145,0.0
4330,178,0.0
4330,258,0.0
4330,259,0.0
4330,442,0.0
4334,140,0.0
4334,215,0.0
4334,259,0.0
4334,442,0.0
4345,19,0.0
4345,121,0.0
4345,328,0.0
4345,409,0.0
4345,435,0.0
4345,442,0.0
4345,477,0.0
4345,480,0.0
4353,3,0.0
4353,128,0.0
4353,245,0.0
4353,442,0.0
4361,459,0.0
4393,125,0.0
4393,145,0.0
4393,178,0.0
4393,258,0.0
4393,259,0.0
4393,442,0.0
4393,459,0.0
4397,265,0.0
4397,280,0.0
4398,140,0.0
4403,17,0.0
4403,111,0.0
4403,121,0.0
4403,128,0.0
4403,134,0.0
4403,137,0.0
4403,153,0.0
4403,205,0.0
4403,219,0.0
4403,349,0.0
4403,401,0.0
4403,424,0.0
4403,445,0.0
4403,469,0.0
4403,477,0.0
4403,480,0.0
4405,110,0.0
4405,121,0.0
4405,122,0.0
4405,128,0.0
4405,237,0.0
4405,245,0.0
4405,265,0.0
4405,401,0.0
4405,452,0.0
4405,477,0.0
4414,121,0.0
4414,125,0.0
4414,212,0.0
4414,245,0.0
4414,265,0.0
4414,280,0.0
4414,328,0.0
4427,125,0.0
4427,145,0.0
4427,178,0.0
4427,258,0.0
4427,259,0.0
4427,442,0.0
4436,121,0.0
4436,134,0.0
4436,135,0.0
4436,153,0.0
4436,178,0.0
4436,205,0.0
4436,219,0.0
4436,242,0.0
4436,280,0.0
4436,424,0.0
4436,469,0.0
4436,477,0.0
4436,480,0.0
4437,215,0.0
4442,122,0.0
4442,140,0.0
4442,178,0.0
4442,442,0.0
4442,477,0.0
4461,125,0.0
4461,145,0.0
4461,178,0.0
4461,258,0.0
4461,259,0.0
4461,442,0.0
4464,107,0.0
4464,140,0.0
4465,21,0.0
4465,122,0.0
4476,137,0.0
4476,245,0.0
4486,3,0.0
4486,110,0.0
4486,128,0.0
4486,477,0.0
4489,107,0.0
4489,121,0.0
4489,245,0.0
4503,245,0.0
4511,477,0.0
4514,121,0.0
4514,477,0.0
4536,3,0.0
4542,173,0.0
4542,469,0.0
4548,212,0.0
4548,328,0.0
4553,3,0.0
4553,123,0.0
4553,128,0.0
4559,121,0.0
4559,245,0.0
4563,212,0.0
4563,215,0.0
4563,328,0.0
4565,347,0.0
4565,459,0.0
4567,137,0.0
4567,245,0.0
4570,137,0.0
4570,245,0.0
4573,3,0.0
4573,376,0.0
4577,265,0.0
4577,280,0.0
4602,115,0.0
4602,125,0.0
4602,135,0.0
4602,140,0.0
4602,153,0.0
4602,215,0.0
4602,258,0.0
4630,21,0.0
4643,178,0.0
4643,280,0.0
4646,107,0.0
4646,121,0.0
4646,122,0.0
4646,153,0.0
4646,205,0.0
4646,212,0.0
4646,265,0.0
4646,328,0.0
4646,409,0.0
4646,452,0.0
4646,463,0.0
4646,477,0.0
4646,489,0.0
4652,130,0.0
4652,134,0.0
4652,232,0.0
4652,349,0.0
4652,430,0.0
4652,469,0.0
4652,487,0.0
4664,125,0.0
4664,145,0.0
4664,178,0.0
4664,258,0.0
4664,259,0.0
4664,442,0.0
4670,110,0.0
4676,237,0.0
4676,347,0.0
4678,110,0.0
4678,123,0.0
4678,145,0.0
4683,128,0.0
4683,245,0.0
4689,265,0.0
4690,137,0.0
4690,237,0.0
4690,265,0.0
4690,280,0.0
4693,107,0.0
4693,125,0.0
4693,265,0.0
4693,280,0.0
4722,17,0.0
4722,205,0.0
4722,328,0.0
4722,386,0.0
4722,401,0.0
4722,435,0.0
4737,245,0.0
4737,265,0.0
4737,280,0.0
4741,211,0.0
4741,245,0.0
4759,121,0.0
4759,245,0.0
4759,376,0.0
4777,205,0.0
4777,219,0.0
4777,315,0.0
4777,386,0.0
4777,435,0.0
4777,463,0.0
4777,477,0.0
4777,489,0.0
4779,237,0.0
4806,237,0.0
4825,215,0.0
4841,107,0.0
4841,259,0.0
4841,459,0.0
4862,140,0.0
4862,153,0.0
4862,178,0.0
4862,215,0.0
4862,259,0.0
4862,326,0.0
4875,124,0.0
4875,219,0.0
4875,266,0.0
4875,386,0.0
4875,401,0.0
4875,424,0.0
4875,463,0.0
4875,477,0.0
4875,480,0.0
4876,107,0.0
4876,237,0.0
4886,212,0.0
4886,328,0.0
4903,107,0.0
4919,134,0.0
4919,140,0.0
4919,145,0.0
4919,215,0.0
4946,121,0.0
4946,125,0.0
4946,153,0.0
4946,280,0.0
4946,439,0.0
4951,137,0.0
4951,215,0.0
4957,245,0.0
4957,477,0.0
4964,140,0.0
4964,153,0.0
4964,442,0.0
4977,115,0.0
4977,125,0.0
4977,135,0.0
4977,259,0.0
4977,265,0.0
4977,280,0.0
4977,417,0.0
4977,442,0.0
4983,107,0.0
4983,111,0.0
4983,128,0.0
4983,153,0.0
4983,173,0.0
4983,215,0.0
4983,319,0.0
4983,349,0.0
4983,439,0.0
4983,445,0.0
4983,469,0.0
4989,107,0.0
4989,111,0.0
4989,121,0.0
4989,122,0.0
4989,123,0.0
4989,125,0.0
4989,128,0.0
4989,134,0.0
4989,140,0.0
4989,145,0.0
4989,153,0.0
4989,173,0.0
4989,212,0.0
4989,215,0.0
4989,232,0.0
4989,237,0.0
4989,245,0.0
4989,325,0.0
4989,349,0.0
4989,379,0.0
4989,430,0.0
4989,439,0.0
4989,452,0.0
4989,469,0.0
4989,481,0.0
4989,489,0.0
5011,215,0.0
5011,265,0.0
5011,280,0.0
5032,111,0.0
5032,173,0.0
5032,232,0.0
5032,319,0.0
5032,439,0.0
5032,469,0.0
5036,376,0.0
5038,113,0.0
5038,121,0.0
5038,134,0.0
5038,140,0.0
5038,145,0.0
5038,153,0.0
5038,259,0.0
5038,280,0.0
5038,439,0.0
5044,128,0.0
5044,134,0.0
5044,140,0.0
5044,145,0.0
5044,219,0.0
5044,315,0.0
5044,401,0.0
5044,442,0.0
5065,259,0.0
5065,280,0.0
5072,107,0.0
5072,111,0.0
5072,128,0.0
5072,134,0.0
5072,140,0.0
5072,178,0.0
5072,232,0.0
5072,265,0.0
5072,278,0.0
5072,280,0.0
5072,379,0.0
5072,435,0.0
5072,442,0.0
5072,469,0.0
5072,481,0.0
5074,107,0.0
5074,121,0.0
5074,215,0.0
5074,245,0.0
5077,477,0.0
5098,211,0.0
5098,245,0.0
5118,259,0.0
5118,280,0.0
5125,121,0.0
5125,245,0.0
5132,107,0.0
5132,134,0.0
5132,178,0.0
5132,265,0.0
5132,280,0.0
5132,459,0.0
5135,140,0.0
5135,213,0.0
5135,215,0.0
5135,232,0.0
5135,236,0.0
5135,243,0.0
5135,258,0.0
5168,121,0.0
5168,245,0.0
5200,134,0.0
5200,140,0.0
5200,145,0.0
5200,178,0.0
5200,215,0.0
5200,280,0.0
5222,107,0.0
5222,245,0.0
5223,215,0.0
5250,125,0.0
5257,265,0.0
5257,280,0.0
5262,477,0.0
5270,379,0.0
5275,130,0.0
5275,134,0.0
5275,439,0.0
5275,452,0.0
5281,140,0.0
5281,178,0.0
5281,237,0.0
5281,400,0.0
5281,442,0.0
5282,459,0.0
5296,259,0.0
5296,280,0.0
5296,376,0.0
5296,459,0.0
5299,107,0.0
5299,232,0.0
5299,265,0.0
5299,280,0.0
5299,319,0.0
5299,439,0.0
5299,466,0.0
5299,469,0.0
5300,134,0.0
5300,178,0.0
5300,280,0.0
5306,140,0.0
5306,442,0.0
5308,245,0.0
5313,115,0.0
5313,125,0.0
5313,135,0.0
5313,258,0.0
5313,259,0.0
5313,265,0.0
5313,280,0.0
5313,417,0.0
5313,442,0.0
5314,17,0.0
5314,19,0.0
5314,107,0.0
5314,110,0.0
5314,115,0.0
5314,116,0.0
5314,121,0.0
5314,123,0.0
5314,125,0.0
5314,128,0.0
5314,130,0.0
5314,134,0.0
5314,135,0.0
5314,137,0.0
5314,140,0.0
5314,145,0.0
5314,153,0.0
5314,173,0.0
5314,178,0.0
5314,205,0.0
5314,210,0.0
5314,211,0.0
5314,212,0.0
5314,213,0.0
5314,215,0.0
5314,219,0.0
5314,232,0.0
5314,236,0.0
5314,243,0.0
5314,244,0.0
5314,245,0.0
5314,258,0.0
5314,259,0.0
5314,265,0.0
5314,278,0.0
5314,280,0.0
5314,347,0.0
5314,377,0.0
5314,379,0.0
5314,386,0.0
5314,400,0.0
5314,401,0.0
5314,417,0.0
5314,424,0.0
5314,430,0.0
5314,435,0.0
5314,442,0.0
5314,452,0.0
5314,459,0.0
5314,469,0.0
5314,477,0.0
5314,480,0.0
5314,489,0.0
5314,497,0.0
5323,121,0.0
5323,245,0.0
5323,459,0.0
5325,134,0.0
5325,178,0.0
5325,280,0.0
5328,110,0.0
5333,107,0.0
5336,107,0.0
5336,265,0.0
5336,280,0.0
5341,121,0.0
5341,134,0.0
5341,178,0.0
5341,219,0.0
5341,280,0.0
5341,386,0.0
5341,409,0.0
5341,480,0.0
5348,105,0.0
5348,107,0.0
5348,110,0.0
5348,111,0.0
5348,115,0.0
5348,121,0.0
5348,122,0.0
5348,123,0.0
5348,125,0.0
5348,128,0.0
5348,130,0.0
5348,134,0.0
5348,135,0.0
5348,137,0.0
5348,140,0.0
5348,145,0.0
5348,153,0.0
5348,173,0.0
5348,178,0.0
5348,205,0.0
5348,212,0.0
5348,215,0.0
5348,219,0.0
5348,232,0.0
5348,234,0.0
5348,236,0.0
5348,245,0.0
5348,258,0.0
5348,259,0.0
5348,265,0.0
5348,266,0.0
5348,280,0.0
5348,315,0.0
5348,325,0.0
5348,328,0.0
5348,343,0.0
5348,347,0.0
5348,377,0.0
5348,379,0.0
5348,386,0.0
5348,400,0.0
5348,401,0.0
5348,409,0.0
5348,417,0.0
5348,424,0.0
5348,430,0.0
5348,435,0.0
5348,439,0.0
5348,442,0.0
5348,452,0.0
5348,459,0.0
5348,466,0.0
5348,477,0.0
5348,478,0.0
5348,480,0.0
5348,489,0.0
5348,497,0.0
5359,153,0.0
5359,401,0.0
5359,435,0.0
5359,480,0.0
5362,259,0.0
5369,215,0.0
5371,244,0.0
5384,128,0.0
5393,107,0.0
5402,121,0.0
5402,245,0.0
5404,121,0.0
5404,153,0.0
5404,489,0.0
5423,123,0.0
5423,140,0.0
5423,153,0.0
5423,400,0.0
5423,442,0.0
5433,115,0.0
5433,124,0.0
5433,125,0.0
5433,130,0.0
5433,134,0.0
5433,135,0.0
5433,153,0.0
5433,178,0.0
5433,205,0.0
5433,215,0.0
5433,259,0.0
5433,265,0.0
5433,280,0.0
5433,373,0.0
5433,379,0.0
5433,417,0.0
5433,424,0.0
5433,442,0.0
5433,452,0.0
5433,497,0.0
5449,128,0.0
5449,134,0.0
5449,140,0.0
5449,145,0.0
5449,178,0.0
5449,265,0.0
5449,280,0.0
5449,376,0.0
5455,123,0.0
5455,265,0.0
5455,459,0.0
5468,128,0.0
5468,212,0.0
5468,328,0.0
5492,121,0.0
5492,245,0.0
5493,265,0.0
5493,280,0.0
5493,467,0.0
5503,130,0.0
5503,153,0.0
5503,315,0.0
5503,349,0.0
5503,377,0.0
5503,439,0.0
5503,469,0.0
5524,259,0.0
5524,459,0.0
5543,19,0.0
5543,107,0.0
5543,134,0.0
5543,178,0.0
5543,219,0.0
5543,245,0.0
5543,280,0.0
5543,315,0.0
5543,409,0.0
5543,477,0.0
5543,489,0.0
5555,215,0.0
5574,137,0.0
5574,140,0.0
5574,178,0.0
5574,245,0.0
5574,442,0.0
5587,101,0.0
5589,477,0.0
5596,134,0.0
5596,140,0.0
5596,259,0.0
5596,265,0.0
5596,280,0.0
5596,379,0.0
5596,400,0.0
5596,442,0.0
5596,452,0.0
5596,487,0.0
5597,21,0.0
5597,128,0.0
5597,130,0.0
5597,237,0.0
5597,245,0.0
5597,265,0.0
5597,469,0.0
5597,477,0.0
5597,481,0.0
5609,140,0.0
5609,442,0.0
5610,215,0.0
5619,134,0.0
5619,140,0.0
5619,145,0.0
5619,153,0.0
5619,212,0.0
5619,259,0.0
5619,328,0.0
5619,442,0.0
5641,19,0.0
5641,107,0.0
5641,121,0.0
5641,122,0.0
5641,134,0.0
5641,153,0.0
5641,178,0.0
5641,205,0.0
5641,265,0.0
5641,317,0.0
5641,435,0.0
5641,439,0.0
5641,442,0.0
5641,459,0.0
5641,480,0.0
5641,489,0.0
5648,121,0.0
5648,122,0.0
5648,124,0.0
5648,125,0.0
5648,128,0.0
5648,134,0.0
5648,137,0.0
5648,153,0.0
5648,245,0.0
5648,319,0.0
5648,424,0.0
5648,466,0.0
5648,469,0.0
5648,497,0.0
5667,259,0.0
5667,459,0.0
5674,121,0.0
5674,245,0.0
5676,107,0.0
5676,134,0.0
5676,178,0.0
5676,280,0.0
5698,125,0.0
5712,107,0.0
5712,121,0.0
5712,245,0.0
5721,121,0.0
5721,315,0.0
5721,377,0.0
5721,379,0.0
5721,409,0.0
5721,424,0.0
5721,435,0.0
5721,477,0.0
5729,111,0.0
5729,121,0.0
5729,122,0.0
5729,125,0.0
5729,128,0.0
5729,130,0.0
5729,134,0.0
5729,140,0.0
5729,145,0.0
5729,215,0.0
5729,236,0.0
5729,237,0.0
5729,245,0.0
5729,379,0.0
5729,401,0.0
5729,435,0.0
5729,439,0.0
5729,442,0.0
5729,463,0.0
5729,469,0.0
5729,477,0.0
5734,347,0.0
5740,110,0.0
5740,265,0.0
5746,140,0.0
5746,178,0.0
5746,215,0.0
5746,259,0.0
5751,125,0.0
5761,107,0.0
5761,121,0.0
5761,134,0.0
5761,178,0.0
5761,215,0.0
5761,237,0.0
5761,265,0.0
5761,280,0.0
5761,409,0.0
5761,459,0.0
5786,125,0.0
5787,134,0.0
5787,140,0.0
5787,145,0.0
5788,19,0.0
5788,121,0.0
5788,135,0.0
5788,153,0.0
5788,215,0.0
5788,219,0.0
5788,237,0.0
5788,245,0.0
5788,386,0.0
5788,401,0.0
5788,480,0.0
5788,497,0.0
5817,265,0.0
5817,459,0.0
5853,477,0.0
5884,245,0.0
5884,452,0.0
5912,134,0.0
5912,140,0.0
5912,145,0.0
5918,274,0.0
5936,134,0.0
5936,140,0.0
5936,153,0.0
5936,178,0.0
5936,280,0.0
5936,442,0.0
5954,215,0.0
5964,259,0.0
5964,280,0.0
6022,134,0.0
6022,140,0.0
6022,145,0.0
6041,121,0.0
6041,245,0.0
6113,21,0.0
6113,213,0.0
6113,459,0.0
6124,245,0.0
6127,134,0.0
6127,140,0.0
6127,145,0.0
6127,232,0.0
6127,243,0.0
6131,125,0.0
6131,215,0.0
6131,265,0.0
6131,280,0.0
6145,244,0.0
6148,140,0.0
6148,153,0.0
6148,442,0.0
6173,19,0.0
6173,121,0.0
6173,150,0.0
6173,153,0.0
6173,219,0.0
6173,265,0.0
6173,379,0.0
6173,401,0.0
6173,409,0.0
6173,424,0.0
6173,439,0.0
6173,452,0.0
6173,459,0.0
6173,477,0.0
6176,477,0.0
6194,121,0.0
6194,245,0.0
6196,219,0.0
6196,386,0.0
6196,401,0.0
6198,122,0.0
6198,347,0.0
6198,379,0.0
6198,469,0.0
6219,107,0.0
6222,107,0.0
6227,140,0.0
6227,145,0.0
6227,153,0.0
6227,469,0.0
6242,280,0.0
6242,379,0.0
6250,134,0.0
6250,140,0.0
6250,145,0.0
6255,140,0.0
6260,125,0.0
6260,145,0.0
6260,178,0.0
6260,258,0.0
6260,259,0.0
6260,442,0.0
6269,111,0.0
6269,153,0.0
6269,319,0.0
6269,349,0.0
6269,377,0.0
6269,439,0.0
6269,466,0.0
6283,121,0.0
6283,205,0.0
6283,489,0.0
6298,107,0.0
6308,153,0.0
6308,280,0.0
6308,326,0.0
6313,3,0.0
6313,121,0.0
6313,125,0.0
6313,145,0.0
6313,178,0.0
6313,215,0.0
6313,245,0.0
6313,258,0.0
6313,259,0.0
6313,265,0.0
6313,280,0.0
6313,439,0.0
6313,442,0.0
6313,459,0.0
6313,467,0.0
6322,245,0.0
6330,125,0.0
6330,178,0.0
6330,234,0.0
6330,245,0.0
6330,259,0.0
6330,411,0.0
6330,442,0.0
6336,19,0.0
6336,121,0.0
6336,122,0.0
6336,135,0.0
6336,137,0.0
6336,153,0.0
6336,173,0.0
6336,215,0.0
6336,237,0.0
6336,244,0.0
6336,265,0.0
6336,266,0.0
6336,315,0.0
6336,328,0.0
6336,412,0.0
6336,424,0.0
6336,439,0.0
6336,463,0.0
6336,477,0.0
6336,481,0.0
6351,115,0.0
6351,125,0.0
6351,135,0.0
6351,259,0.0
6351,442,0.0
6360,121,0.0
6360,135,0.0
6360,153,0.0
6360,232,0.0
6360,234,0.0
6360,243,0.0
6360,259,0.0
6360,326,0.0
6367,3,0.0
6367,128,0.0
6367,134,0.0
6367,140,0.0
6367,145,0.0
6367,237,0.0
6367,265,0.0
6375,107,0.0
6375,121,0.0
6375,134,0.0
6375,215,0.0
6375,234,0.0
6375,245,0.0
6375,326,0.0
6375,377,0.0
6375,401,0.0
6377,110,0.0
6377,128,0.0
6380,215,0.0
6395,107,0.0
6395,115,0.0
6395,122,0.0
6395,125,0.0
6395,135,0.0
6395,205,0.0
6395,215,0.0
6395,259,0.0
6395,417,0.0
6395,442,0.0
6395,477,0.0
6410,128,0.0
6414,115,0.0
6414,125,0.0
6414,128,0.0
6414,135,0.0
6414,215,0.0
6414,245,0.0
6414,258,0.0
6414,259,0.0
6414,265,0.0
6414,280,0.0
6414,319,0.0
6414,442,0.0
6414,445,0.0
6414,452,0.0
6414,466,0.0
6424,3,0.0
6424,107,0.0
6424,134,0.0
6424,140,0.0
6424,145,0.0
6424,153,0.0
6424,219,0.0
6424,242,0.0
6424,265,0.0
6424,379,0.0
6424,400,0.0
6424,424,0.0
6424,442,0.0
6424,477,0.0
6424,480,0.0
6424,481,0.0
6425,134,0.0
6425,178,0.0
6425,280,0.0
6428,121,0.0
6428,134,0.0
6428,140,0.0
6428,145,0.0
6428,245,0.0
6437,3,0.0
6437,101,0.0
6437,111,0.0
6437,121,0.0
6437,135,0.0
6437,137,0.0
6437,245,0.0
6437,265,0.0
6437,349,0.0
6437,386,0.0
6437,401,0.0
6437,424,0.0
6437,439,0.0
6437,459,0.0
6437,477,0.0
6437,480,0.0
6437,489,0.0
6437,497,0.0
6456,215,0.0
6462,213,0.0
6462,215,0.0
6473,121,0.0
6473,245,0.0
6479,215,0.0
6481,121,0.0
6481,232,0.0
6481,243,0.0
6481,244,0.0
6481,245,0.0
6481,469,0.0
6484,140,0.0
6484,215,0.0
6484,400,0.0
6505,107,0.0
6505,128,0.0
6505,134,0.0
6505,178,0.0
6505,280,0.0
6509,128,0.0
6509,469,0.0
6517,128,0.0
6517,134,0.0
6517,140,0.0
6517,145,0.0
6517,153,0.0
6517,280,0.0
6517,377,0.0
6517,459,0.0
6517,469,0.0
6517,477,0.0
6534,122,0.0
6534,134,0.0
6534,265,0.0
6534,379,0.0
6534,430,0.0
6534,439,0.0
6545,130,0.0
6545,134,0.0
6545,178,0.0
6545,205,0.0
6545,215,0.0
6545,280,0.0
6545,435,0.0
6545,463,0.0
6545,477,0.0
6547,125,0.0
6547,145,0.0
6547,178,0.0
6547,258,0.0
6547,259,0.0
6547,442,0.0
6551,134,0.0
6551,140,0.0
6551,145,0.0
6553,107,0.0
6553,128,0.0
6558,245,0.0
6577,265,0.0
6578,107,0.0
6578,215,0.0
6595,140,0.0
6595,442,0.0
6602,113,0.0
6602,116,0.0
6602,134,0.0
6602,137,0.0
6602,178,0.0
6602,215,0.0
6602,280,0.0
6602,325,0.0
6602,430,0.0
6602,459,0.0
6602,469,0.0
6609,115,0.0
6609,125,0.0
6609,135,0.0
6609,258,0.0
6609,259,0.0
6609,417,0.0
6609,442,0.0
6620,121,0.0
6620,212,0.0
6620,278,0.0
6620,401,0.0
6620,409,0.0
6620,435,0.0
6638,107,0.0
6640,110,0.0
6641,3,0.0
6641,111,0.0
6641,115,0.0
6641,125,0.0
6641,128,0.0
6641,134,0.0
6641,135,0.0
6641,153,0.0
6641,215,0.0
6641,232,0.0
6641,243,0.0
6641,245,0.0
6641,258,0.0
6641,259,0.0
6641,266,0.0
6641,319,0.0
6641,417,0.0
6641,424,0.0
6641,478,0.0
6655,215,0.0
6662,245,0.0
6668,3,0.0
6668,134,0.0
6668,140,0.0
6668,145,0.0
6668,215,0.0
6668,245,0.0
6681,3,0.0
6689,110,0.0
6689,124,0.0
6689,128,0.0
6689,215,0.0
6689,259,0.0
6689,315,0.0
6689,319,0.0
6689,326,0.0
6689,349,0.0
6689,379,0.0
6692,140,0.0
6692,153,0.0
6692,215,0.0
6692,259,0.0
6692,400,0.0
6698,110,0.0
6710,3,0.0
6713,115,0.0
6713,125,0.0
6713,134,0.0
6713,135,0.0
6713,140,0.0
6713,145,0.0
6713,178,0.0
6713,215,0.0
6713,259,0.0
6713,265,0.0
6713,386,0.0
6713,417,0.0
6713,442,0.0
6713,459,0.0
6713,480,0.0
6721,140,0.0
6721,153,0.0
6721,234,0.0
6721,259,0.0
6721,442,0.0
6740,128,0.0
6740,134,0.0
6740,178,0.0
6740,205,0.0
6740,215,0.0
6740,234,0.0
6740,259,0.0
6740,265,0.0
6740,280,0.0
6740,435,0.0
6740,452,0.0
6740,463,0.0
6740,481,0.0
6757,128,0.0
6773,121,0.0
6773,140,0.0
6773,178,0.0
6773,245,0.0
6773,400,0.0
6783,134,0.0
6783,135,0.0
6783,140,0.0
6783,145,0.0
6783,219,0.0
6783,266,0.0
6783,377,0.0
6783,386,0.0
6783,463,0.0
6783,480,0.0
6783,489,0.0
6792,137,0.0
6792,215,0.0
6794,265,0.0
6794,280,0.0
6806,19,0.0
6806,107,0.0
6806,121,0.0
6806,135,0.0
6806,315,0.0
6806,377,0.0
6806,424,0.0
6806,463,0.0
6806,480,0.0
6807,115,0.0
6807,125,0.0
6807,135,0.0
6807,259,0.0
6807,280,0.0
6807,417,0.0
6807,442,0.0
6828,107,0.0
6828,219,0.0
6828,377,0.0
6828,379,0.0
6828,401,0.0
6828,409,0.0
6828,477,0.0
6840,140,0.0
6840,400,0.0
6840,442,0.0
6853,477,0.0
6859,459,0.0
6860,134,0.0
6860,140,0.0
6860,145,0.0
6860,259,0.0
6860,280,0.0
6884,259,0.0
6884,265,0.0
6884,280,0.0
6911,107,0.0
6942,245,0.0
6950,128,0.0
6954,215,0.0
6959,134,0.0
6959,140,0.0
6959,145,0.0
6959,245,0.0
7006,121,0.0
7006,140,0.0
7006,178,0.0
7006,215,0.0
7006,245,0.0
7011,130,0.0
7011,219,0.0
7011,409,0.0
7011,442,0.0
7011,477,0.0
7021,107,0.0
7021,125,0.0
7021,128,0.0
7021,215,0.0
7021,245,0.0
7029,134,0.0
7029,140,0.0
7029,145,0.0
7029,347,0.0
7030,134,0.0
7030,140,0.0
7030,145,0.0
7032,122,0.0
7032,236,0.0
7032,477,0.0
7043,280,0.0
7057,212,0.0
7057,328,0.0
7059,19,0.0
7059,107,0.0
7059,115,0.0
7059,128,0.0
7059,130,0.0
7059,134,0.0
7059,135,0.0
7059,153,0.0
7059,173,0.0
7059,219,0.0
7059,234,0.0
7059,259,0.0
7059,265,0.0
7059,266,0.0
7059,315,0.0
7059,349,0.0
7059,379,0.0
7059,430,0.0
7059,435,0.0
7059,439,0.0
7059,452,0.0
7059,469,0.0
7059,480,0.0
7059,487,0.0
7068,237,0.0
7088,134,0.0
7088,140,0.0
7088,145,0.0
7093,232,0.0
7093,243,0.0
7110,245,0.0
7110,477,0.0
7119,245,0.0
7120,121,0.0
7120,245,0.0
7125,111,0.0
7125,130,0.0
