ip,device,os,ip_device_os_app_4
8483,1,19,2
8484,1,19,2
8491,1,18,1
8495,1,18,4
8499,1,13,4
8505,1,13,5
8505,1,17,1
8505,1,19,6
8505,1,48,3
8505,2,73,1
8506,1,13,3
8507,1,19,1
8520,1,13,2
8520,1,14,1
8524,1,1,1
8528,1,22,3
8530,1,19,2
8531,1,47,2
8533,1,19,2
8536,1,13,6
8536,1,19,3
8538,1,25,1
8539,1,13,1
8539,1,15,10
8539,1,17,2
8539,1,19,2
8539,1,41,4
8552,1,13,11
8557,1,13,1
8557,2,19,3
8557,2,32,1
8566,1,18,1
8571,1,8,4
8577,1,3,1
8577,1,37,2
8582,1,15,2
8582,1,18,4
8582,1,19,5
8595,1,19,1
8599,1,13,2
8599,1,19,1
8610,2,18,2
8620,1,19,4
8625,1,25,1
8655,1,3,1
8661,1,8,4
8694,1,17,1
8696,1,8,4
8710,1,6,1
8710,1,15,2
8720,1,13,4
8720,1,25,1
8742,1,155,1
8749,1,3,1
8749,1,19,1
8751,1,1,1
8751,1,19,1
8760,1,19,1
8774,1,13,3
8786,1,19,1
8790,1,19,3
8790,1,37,3
8795,1,1,2
8795,1,17,1
8796,1,22,3
8812,1,19,1
8812,1,23,2
8827,1,18,1
8827,1,30,1
8847,1,17,3
8848,1,13,5
8848,1,18,1
8870,1,13,7
8870,1,35,11
8870,3032,607,1
8876,1,18,4
8898,1,19,1
8898,1,35,1
8954,1,9,3
8964,1,9,3
8964,2,10,1
8975,1,4,1
8975,1,13,4
8975,1,19,3
8992,1,25,1
9005,1,3,1
9021,1,16,6
9021,1,19,4
9038,1,22,2
9039,1,10,1
9039,1,31,1
9041,1,13,2
9071,1,13,2
9071,1,19,1
9072,1,13,1
9072,1,16,1
9072,1,25,2
9072,2,607,1
9083,1,37,1
9083,1,44,1
9090,2,17,2
9094,2,13,1
9101,1,9,1
9101,1,31,1
9106,1,19,1
9119,1,13,2
9120,1,19,2
9136,1,13,11
9136,1,18,1
9161,1,3,8
9161,1,10,2
9161,1,19,3
9161,1,25,1
9190,1,13,3
9190,1,42,1
9232,1,19,4
9234,1,13,2
9234,1,19,1
9237,1,9,1
9237,1,18,2
9237,1,19,1
9237,1,27,1
9241,1,13,1
9250,3032,607,1
9272,1,19,1
9281,1,19,3
9282,3032,607,1
9287,1,19,4
9289,1,19,2
9303,1,9,4
9323,1,3,1
9324,1,39,1
9325,1,19,3
9330,1,13,1
9345,1,22,3
9358,1,16,1
9366,1,18,2
9412,1,13,2
9419,1,10,1
9419,1,19,1
9435,1,13,3
9435,1,16,2
9435,1,22,1
9460,1,6,2
9460,1,15,1
9492,1,19,1
9496,1,37,5
9512,1,17,3
9521,1,13,2
9540,1,11,2
9540,1,13,2
9541,1,30,2
9574,1,10,2
9579,1,19,3
9584,1,13,3
9584,1,17,1
9584,1,19,2
9587,1,13,4
9587,1,53,12
9590,1,10,5
9590,1,19,1
9590,1,22,2
9602,1,13,1
9602,1,22,3
9611,1,22,1
9624,1,9,4
9624,1,14,1
9631,1,13,1
9647,1,1,2
9647,1,13,2
9660,1,53,2
9674,1,13,1
9684,1,28,2
9685,2,9,4
9689,1,15,1
9692,1,10,5
9698,1,13,1
9719,1,17,4
9734,1,4,1
9734,1,6,4
9734,1,13,1
9734,1,19,5
9738,1,18,5
9760,1,16,2
9766,1,13,4
9766,3032,607,1
9787,1,19,3
9794,1,25,1
9795,1,18,6
9795,1,25,2
9808,1,19,1
9820,1,15,2
9820,1,18,2
9820,1,20,1
9832,1,15,2
9841,1,19,4
9841,1,23,4
9843,1,18,1
9849,1,18,1
9849,1,23,1
9849,1,27,3
9851,1,13,2
9862,1,17,2
9874,1,10,1
9874,1,13,7
9874,1,18,1
9874,1,26,1
9874,1,36,1
9874,3032,607,1
9876,1,13,4
9876,1,16,4
9876,1,19,3
9878,1,19,2
9886,1,19,1
9900,1,16,3
9900,1,19,10
9900,1,30,1
9923,1,8,1
9923,1,13,9
9923,1,18,2
9923,1,19,5
9923,2,9,2
9923,2,607,1
9931,1,17,2
9946,1,14,1
9964,1,1,2
9964,1,12,1
9964,1,35,1
9972,1,26,4
9993,1,13,1
9993,2,17,1
10023,1,13,3
10023,1,19,4
10030,1,10,2
10072,1,14,4
10085,1,16,1
10097,1,13,2
10097,1,17,2
10097,1,19,1
10099,1,13,4
10120,1,13,3
10120,1,23,3
10135,1,14,3
10158,1,15,2
10158,1,53,1
10159,1,13,1
10161,1,53,3
10186,1,49,4
10197,1,9,3
10219,1,16,2
10238,1,13,1
10239,1,3,2
10239,1,12,1
10239,1,13,1
10239,1,20,6
10271,1,13,3
10274,1,8,1
10275,1,19,4
10275,1,30,3
10275,73,24,1
10283,1,22,3
10304,1,18,1
10307,1,10,1
10314,1,19,1
10326,1,19,5
10335,1,37,1
10355,1,19,2
10356,3032,607,1
10359,1,18,3
10371,1,22,3
10385,1,13,7
10392,1,13,4
10406,1,19,2
10409,1,6,3
10409,1,19,5
10410,1,9,4
10410,1,13,2
10428,1,13,1
10434,1,13,3
10434,3032,607,1
10445,1,22,1
10456,1,19,2
10464,1,13,1
10482,1,8,1
10482,1,9,2
10482,1,15,2
10482,1,19,8
10482,1,22,5
10482,3032,607,1
10487,1,6,1
10487,1,13,1
10518,1,13,2
10590,1,13,5
10616,1,13,3
10699,1,18,6
10703,1,19,1
10716,1,19,3
10759,1,10,1
10760,1,20,1
10760,1,41,1
10785,1,19,2
10790,1,1,1
10806,1,44,1
10813,1,19,5
10813,1,22,1
10833,1,13,3
10847,1,13,4
10853,1,53,1
10877,1,6,1
10889,1,13,6
10897,1,17,2
10908,1,53,2
10950,1,8,2
10953,1,13,1
10953,1,19,4
10958,3032,607,1
10959,1,15,3
10960,1,19,3
10967,1,13,3
10991,1,13,1
10991,1,22,1
10998,1,15,2
11002,1,13,1
11006,1,13,10
11011,1,13,3
11020,1,19,1
11020,1,34,1
11024,1,13,1
11036,1,19,2
11036,1,22,1
11040,1,13,1
11042,1,19,5
11045,1,46,1
11050,1,3,1
11050,1,13,1
11051,1,3,7
11051,1,14,4
11051,1,19,3
11053,1,13,2
11057,1,12,4
11057,1,13,6
11073,1,9,1
11102,1,17,1
11102,1,41,1
11108,0,50,1
11108,1,12,2
11109,1,13,1
11109,1,19,3
11110,1,17,1
11128,1,20,1
11134,1,15,4
11134,1,25,3
11143,1,13,4
11144,1,13,1
11144,1,19,4
11160,1,13,1
11163,1,14,1
11163,1,68,1
11173,1,31,1
11185,1,13,4
11185,1,19,3
11196,1,13,1
11196,1,14,1
11218,1,19,1
11218,2,23,1
11221,1,10,4
11221,1,19,4
11221,1,26,4
11222,1,8,2
11232,1,19,1
11245,1,30,4
11245,1,607,1
11255,1,19,2
11272,1,13,2
11272,1,19,1
11279,1,13,5
11282,1,13,1
11320,1,19,1
11335,1,13,1
11335,1,43,1
11347,1,22,10
11370,1,13,5
11370,1,22,2
11415,1,19,2
11427,1,13,4
11432,3032,607,1
11441,1,17,3
11441,1,19,3
11450,1,6,2
11450,1,17,2
11450,1,19,1
11467,1,18,2
11467,1,25,2
11469,1,13,4
11492,1,19,1
11492,1,30,2
11492,1,41,1
11505,1,19,2
11537,1,15,2
11549,1,13,2
11549,1,19,7
11567,1,13,2
11568,1,10,2
11591,1,13,1
11599,1,13,2
11607,1,19,2
11607,2,9,1
11642,1,10,8
11642,1,15,3
11645,1,15,1
11645,1,18,1
11651,1,13,4
11667,1,13,1
11667,1,19,3
11671,1,19,1
11675,1,16,6
11694,1,19,1
11698,1,18,1
11698,1,19,2
11709,1,1,3
11709,1,19,1
11716,1,13,1
11716,1,19,3
11716,3032,607,1
11742,1,13,1
11742,1,607,1
11744,1,18,1
11752,1,12,2
11752,1,19,1
11777,1,6,2
11777,1,12,1
11777,1,13,4
11777,2,9,1
11777,2,13,1
11777,2,17,2
11786,1,13,1
11797,1,9,1
11797,1,17,4
11797,1,18,4
11797,2,13,1
11825,1,10,8
11827,1,13,3
11827,1,19,3
11827,2,13,1
11837,1,13,1
11865,1,35,3
11865,2,32,2
11870,1,19,1
11884,1,10,1
11901,1,22,1
11902,1,25,5
11905,0,24,1
11905,1,2,1
11905,1,13,6
11924,1,6,3
11924,1,42,1
11938,1,13,1
11938,1,41,4
11944,1,19,1
11957,1,15,2
11965,1,17,2
11967,1,13,5
11968,1,47,1
11991,3032,607,1
11997,1,13,2
12062,1,13,4
12070,1,47,1
12076,1,13,2
12087,2,49,1
12129,1,13,1
12129,1,19,2
12129,1,22,1
12134,1,15,2
12134,1,53,1
12148,1,13,1
12148,1,19,9
12167,1,30,1
12171,1,13,1
12188,1,13,2
12191,1,13,1
12213,1,1,1
12213,1,9,7
12213,1,10,1
12213,1,13,1
12213,1,19,1
12213,1,23,1
12214,1,13,5
12262,1,35,1
12271,1,19,1
12274,1,17,1
12284,1,41,1
12315,1,17,4
12364,1,11,1
12410,1,12,6
12425,1,14,1
12429,1,18,3
12450,1,6,1
12450,1,17,6
12450,1,22,1
12452,1,22,9
12461,1,13,1
12470,1,25,1
12479,1,3,1
12479,1,13,2
12479,1,17,4
12479,1,18,4
12479,1,19,5
12479,1,40,6
12479,1,79,1
12479,2,19,1
12479,2,37,1
12479,2,49,1
12491,1,13,4
12491,1,14,3
12491,1,19,2
12505,1,12,1
12505,1,13,1
12505,1,15,1
12505,1,19,2
12505,1,34,1
12505,2,9,2
12505,2,15,1
12506,1,18,1
12506,1,19,5
12524,1,13,4
12524,1,19,1
12524,1,42,3
12524,2,13,4
12524,2,15,1
12524,2,19,2
12540,1,13,1
12548,1,8,1
12548,1,35,1
12560,1,8,3
12560,1,15,1
12649,1,13,1
12654,1,1,5
12674,1,19,2
12711,1,17,1
12747,1,13,2
12762,1,37,5
12787,1,7,2
12787,1,18,1
12787,1,19,1
12788,1,13,1
12788,1,15,4
12806,1,13,3
12810,1,35,1
12814,1,23,1
12825,1,14,10
12830,1,20,2
12862,1,9,4
12862,2,9,1
12862,2,19,1
12872,1,28,1
12874,1,13,3
12879,1,41,3
12893,1,13,9
12898,1,12,1
12898,1,13,3
12920,1,19,1
12924,2,8,3
12924,2,19,2
12942,1,19,2
12948,1,13,1
12948,1,17,3
12948,1,19,6
12948,1,22,1
12948,2,19,4
12952,1,19,1
12955,1,13,1
12957,1,13,1
12960,1,14,1
12971,1,13,4
12971,1,18,4
12971,1,41,2
12971,1,47,3
12988,1,18,1
13001,1,13,1
13001,1,19,8
13001,1,22,4
13001,2,9,2
13001,2,11,1
13012,1,9,4
13014,1,19,3
13014,1,22,2
13019,1,13,1
13019,1,15,1
13034,1,13,1
13034,1,19,1
13034,2,15,2
13034,2,25,1
13073,1,13,7
13073,1,15,2
13078,1,17,1
13104,1,13,8
13104,1,19,8
13104,1,35,2
13104,2,11,2
13112,1,13,2
13112,1,15,2
13121,1,12,8
13126,1,13,2
13135,1,10,2
13135,1,13,7
13135,1,15,2
13135,1,19,4
13177,1,13,3
13177,2,42,1
13195,1,19,2
13209,1,13,7
13212,1,13,4
13212,1,25,4
13212,2,19,1
13219,1,41,1
13264,1,19,3
13270,1,17,1
13333,1,13,4
13334,1,25,1
13346,1,13,2
13349,1,41,2
13368,1,13,1
13368,1,19,3
13370,1,19,7
13392,1,19,4
13392,1,47,2
13392,3032,607,1
13412,1,20,5
13430,1,14,1
13437,1,15,1
13457,1,13,2
13459,1,13,5
13475,1,13,6
13510,1,1,3
13510,1,49,3
13516,1,19,6
13516,1,58,1
13573,1,13,4
13573,1,19,3
13573,2,9,1
13597,1,3,4
13597,1,8,7
13597,1,13,7
13597,1,14,1
13597,1,17,6
13597,1,18,1
13597,1,19,13
13597,1,22,6
13597,1,43,3
13597,2,13,11
13597,2,27,1
13597,2,37,1
13597,2,58,3
13608,1,6,3
13608,1,15,4
13608,1,19,1
13608,1,20,1
13608,1,22,1
13608,2,607,1
13631,1,27,1
13634,0,59,1
13634,1,3,1
13634,1,10,1
13634,1,13,6
13634,1,15,2
13634,1,17,4
13634,1,19,14
13634,1,32,4
13634,2,9,4
13634,2,17,2
13634,2,19,1
13639,1,13,3
13639,1,15,4
13639,1,19,1
13639,1,22,1
13639,1,32,2
13639,1,35,1
13647,1,13,4
13647,1,18,1
13647,1,19,2
13669,1,10,1
13669,1,14,1
13669,1,19,2
13669,2,37,3
13671,1,19,6
13710,1,13,6
13714,1,13,5
13730,1,15,6
13737,1,22,6
13746,1,13,1
13746,1,14,4
13756,1,19,6
13784,1,3,1
13784,1,8,1
13784,1,13,6
13784,2,8,1
13785,1,12,1
13785,1,13,1
13785,1,18,1
13802,1,13,1
13812,1,19,1
13886,1,18,4
13887,2,19,1
13909,1,40,2
13918,1,13,3
13923,1,3,1
13936,1,13,2
13936,1,20,2
13936,3032,607,1
13941,1,20,3
13942,1,9,2
13942,1,159,1
13957,1,13,3
13959,1,9,1
13959,1,12,1
13963,1,17,4
13968,1,26,4
13969,1,12,7
13974,1,13,1
13974,1,17,1
13984,1,17,3
13984,1,19,7
13986,1,13,3
13990,1,19,4
14015,1,19,1
14025,1,16,3
14025,1,28,2
14035,1,12,4
14035,1,19,4
14044,1,18,1
14050,1,13,1
14058,1,6,4
14058,1,13,7
14062,1,18,1
14063,1,13,7
14063,1,19,1
14063,1,35,1
14080,1,8,7
14084,1,17,7
14085,1,13,1
14087,1,13,3
14087,1,17,1
14093,2,13,2
14112,1,1,5
14112,1,19,8
14116,1,19,4
14116,1,22,4
14132,1,13,11
14170,1,18,3
14187,1,18,3
14193,1,20,3
14200,1,13,4
14200,1,19,3
14205,1,46,3
14217,1,13,3
14217,1,22,3
14217,1,79,4
14223,3032,607,1
14225,1,19,1
14230,1,6,1
14236,1,19,1
14236,1,32,3
14269,1,19,4
14269,1,22,1
14271,1,13,1
14271,1,19,4
14271,2,79,2
14285,1,26,1
14287,1,13,1
14290,1,9,7
14299,1,22,7
14320,1,13,2
14320,1,15,1
14334,1,13,1
14342,1,8,1
14348,1,19,2
14374,1,19,5
14385,1,13,3
14385,1,19,4
14388,0,0,1
14390,1,13,7
14397,1,26,1
14404,1,19,3
14426,1,13,1
14436,1,19,1
14461,1,20,3
14475,1,19,1
14475,2,13,1
14475,2,22,1
14489,1,15,3
14489,1,19,3
14512,1,16,1
14512,1,32,2
14516,1,13,8
14516,1,18,1
14540,1,3,2
14567,1,19,3
14570,1,3,3
14571,1,19,6
14574,1,22,9
14574,2,12,1
14574,2,19,1
14591,1,16,2
14591,1,19,4
14591,1,40,2
14591,1,44,1
14615,1,3,1
14615,1,12,1
14615,1,13,1
14615,1,15,1
14615,1,17,1
14615,1,19,2
14615,2,97,1
14636,1,37,1
14645,1,8,2
14645,1,19,4
14645,1,22,1
14645,2,47,5
14664,1,8,7
14672,1,10,1
14672,1,13,5
14672,1,25,3
14672,2,30,4
14693,1,13,4
14733,1,19,2
14751,1,13,5
14751,1,17,1
14751,1,19,2
14751,2,19,1
14759,1,13,8
14777,1,19,1
14782,1,13,2
14782,1,18,2
14782,2,13,3
14782,2,15,2
14782,2,17,1
14782,2,19,1
14809,1,22,4
14833,1,22,1
14839,1,13,4
14858,1,13,7
14868,1,6,2
14872,1,22,1
14872,1,35,1
14877,1,31,6
14888,1,13,4
14895,1,6,1
14895,1,13,6
14901,1,17,6
14915,1,1,4
14918,1,19,1
14926,1,19,8
14937,1,19,3
14939,1,17,1
14942,1,13,1
14947,1,18,4
14950,1,13,3
14950,1,19,7
14955,1,15,7
14966,1,19,4
14969,1,18,4
14970,1,10,6
14977,1,22,5
14992,1,8,6
14992,1,10,1
14992,1,18,1
14999,1,13,4
15000,1,13,2
15000,1,19,1
15030,1,13,7
15030,2,17,1
15030,2,19,2
15034,1,37,4
15046,1,13,2
15046,1,17,1
15046,1,18,5
15046,1,19,2
15075,1,15,3
15075,1,39,1
15080,1,13,3
15092,3032,607,1
15097,1,53,6
15109,3032,607,1
15114,1,6,1
15114,1,13,1
15114,1,16,1
15114,1,19,1
15148,1,19,1
15187,1,9,1
15187,1,13,3
15187,1,19,4
15187,2,13,1
15192,1,13,3
15193,1,13,4
15220,3032,607,1
15221,0,24,1
15240,1,1,1
15251,1,9,2
15252,1,15,7
15252,1,19,3
15266,1,9,1
15286,1,9,4
15290,1,13,2
15305,1,41,1
15333,1,16,3
15333,1,19,3
15335,1,19,3
15335,2,17,1
15337,1,18,1
15348,1,17,4
15348,1,19,4
15360,1,37,1
15382,1,1,1
15382,1,14,3
15382,1,22,1
15411,1,13,3
15415,1,41,2
15444,1,13,4
15444,1,18,1
15448,3032,607,1
15459,1,13,1
15474,1,19,2
15474,1,36,1
15479,1,13,1
15479,1,53,6
15488,1,13,1
15517,1,23,2
15518,1,10,8
15518,1,13,1
15530,1,13,1
15530,1,26,5
15540,1,3,2
15540,1,25,5
15565,1,17,3
15572,1,13,1
15593,1,19,2
15609,1,1,1
15609,1,9,10
15609,1,25,3
15630,1,9,3
15630,1,13,5
15630,1,49,1
15631,1,19,3
15631,1,53,1
15643,1,18,2
15651,1,18,5
15652,1,20,1
15660,1,15,2
15660,1,19,1
15661,1,25,2
15674,1,19,1
15680,1,35,3
15680,1,41,1
15687,1,9,5
15687,1,13,4
15687,1,18,2
15688,2,19,2
15696,1,13,3
15696,1,17,2
15696,1,18,1
15697,1,13,2
15708,1,13,3
15719,1,13,2
15740,1,13,4
15759,1,14,2
15759,1,19,1
15759,1,22,11
15759,1,37,2
15769,1,13,1
15769,1,17,7
15769,1,19,2
15773,1,25,1
15795,1,19,2
15800,1,18,2
15800,1,22,2
15819,1,13,4
15819,1,19,5
15820,1,3,4
15843,1,9,3
15843,1,10,1
15843,1,17,1
15843,1,41,4
15847,1,19,2
15851,1,25,1
15853,1,19,2
15857,1,8,1
15877,1,8,2
15877,1,19,1
15877,1,27,1
15879,1,1,4
15879,1,13,4
15898,1,18,3
15898,1,19,3
15899,1,11,1
15926,1,27,4
15926,3032,607,2
15927,1,8,1
15927,1,13,3
15927,1,18,1
15927,1,19,3
15932,1,13,3
15936,1,20,2
15962,1,19,4
15963,1,19,6
15970,1,19,2
15978,1,6,3
15978,1,13,1
15983,1,6,4
15983,1,18,2
15983,1,19,2
15983,1,25,4
15985,1,1,1
15985,1,8,1
15985,1,18,2
15990,1,19,2
16010,1,19,4
16011,1,12,4
16014,1,25,1
16032,1,11,1
16032,1,28,4
16052,1,13,2
16052,1,17,2
16067,1,11,3
16067,1,13,4
16067,1,40,3
16076,1,6,1
16076,1,19,1
16095,1,6,4
16118,1,18,1
16179,1,13,3
16179,1,19,5
16187,1,19,1
16188,1,18,1
16199,1,13,3
16199,1,43,5
16202,1,19,1
16207,1,15,1
16236,1,19,4
16241,1,30,2
16278,1,15,1
16296,1,9,1
16341,1,17,6
16341,1,19,1
16341,1,49,2
16354,1,19,4
16363,1,17,6
16375,1,19,4
16375,1,35,2
16375,2,13,1
16399,1,13,7
16399,1,25,3
16399,1,35,6
16399,1,607,1
16399,2,19,4
16408,1,13,2
16423,1,13,4
16426,1,13,5
16426,1,17,3
16435,1,13,2
16453,1,11,2
16478,1,36,6
16481,1,22,4
16502,1,13,1
16502,1,17,1
16506,1,19,10
16514,1,6,1
16531,1,4,1
16535,1,7,1
16535,1,8,1
16535,1,18,2
16557,1,26,3
16566,1,12,1
16566,1,19,1
16566,1,37,1
16568,1,6,2
16568,1,8,3
16605,1,13,1
16605,1,15,1
16605,1,16,1
16605,1,19,3
16631,1,13,1
16702,1,17,7
16702,1,19,1
16702,1,23,1
16703,1,19,7
16725,1,13,2
16725,2,77,1
16741,1,13,3
16746,1,13,6
16760,1,15,1
16771,1,23,6
16775,1,13,4
16775,1,17,3
16775,1,19,1
16780,1,19,2
16783,1,44,2
16784,1,13,2
16799,1,37,4
16811,1,22,1
16815,1,1,1
16815,1,23,6
16859,1,19,1
16904,1,26,1
16905,1,47,1
16907,1,10,1
16911,1,19,1
16916,1,19,3
16929,1,15,6
16929,1,18,2
16930,2,65,1
16947,1,18,4
16955,1,9,3
16972,1,27,4
16993,1,13,2
16993,1,18,7
16999,1,3,1
16999,1,17,4
17029,1,19,4
17030,1,13,6
17030,1,19,5
17038,1,10,1
17038,1,19,7
17071,1,19,5
17077,1,10,1
17077,1,19,3
17090,1,17,4
17102,1,19,6
17105,1,19,2
17130,1,19,3
17131,1,10,3
17144,1,17,6
17147,1,13,1
17147,1,23,6
17149,0,0,1
17149,1,4,4
17149,1,6,3
17149,1,8,1
17149,1,9,4
17149,1,10,4
17149,1,12,4
17149,1,13,8
17149,1,16,5
17149,1,17,2
17149,1,18,5
17149,1,19,13
17149,1,20,1
17149,1,22,1
17149,1,23,1
17149,1,27,1
17149,1,30,6
17149,1,31,1
17149,1,32,1
17149,1,35,1
17149,1,37,1
17149,1,40,2
17149,1,77,2
17149,2,9,1
17149,2,13,5
17149,2,17,1
17149,2,22,1
17149,2,58,1
17149,2,65,1
17149,3032,607,2
17151,1,8,1
17159,1,10,3
17159,1,13,2
17159,1,19,6
17165,1,19,1
17165,2,49,3
17181,1,19,5
17183,1,3,2
17183,1,19,3
17187,1,30,1
17204,1,13,3
17204,1,19,5
17220,1,13,10
17231,1,13,4
17231,1,19,2
17231,1,41,2
17236,1,8,3
17248,1,13,4
17255,1,30,8
17262,1,13,4
17263,1,10,1
17263,1,19,5
17277,1,19,3
17282,1,13,1
17289,1,17,3
17289,1,26,6
17292,1,6,1
17292,1,19,4
17292,1,32,8
17306,1,13,2
17310,1,6,1
17317,1,19,4
17321,1,13,1
17321,3032,607,1
17329,1,19,1
17329,1,20,1
17334,1,19,3
17334,1,22,2
17346,0,24,1
17346,1,19,1
17357,1,10,3
17357,1,13,3
17357,1,19,5
17357,1,28,1
17376,1,22,3
17380,1,19,2
17380,1,37,4
17390,1,34,3
17398,1,13,2
17398,1,37,4
17401,1,17,2
17411,1,1,3
17411,1,8,4
17411,1,13,7
17422,1,6,2
17422,1,13,1
17422,1,32,1
17437,1,53,3
17438,1,8,2
17438,1,19,4
17449,1,18,1
17450,1,17,1
17450,1,19,1
17450,3032,607,1
17452,1,11,6
17459,1,6,3
17459,1,13,1
17459,1,15,6
17460,1,19,3
17461,1,16,5
17462,1,32,1
17463,1,13,1
17485,1,9,3
17486,1,19,3
17486,3032,607,1
17488,1,13,1
17491,1,12,4
17491,1,19,4
17492,1,19,2
17500,2,25,1
17521,1,49,3
17527,2,19,3
17538,1,13,2
17549,1,3,4
17552,1,6,2
17552,1,13,2
17572,1,7,6
17572,1,13,2
17572,1,17,11
17572,1,19,4
17589,1,19,1
17610,1,13,3
17626,0,24,1
17626,1,27,3
17628,1,19,2
17635,59,11,1
17663,1,19,5
17663,1,25,4
17663,1,56,2
17686,1,13,1
17686,1,19,4
17686,1,20,11
17706,1,15,1
17717,1,19,6
17725,1,19,11
17728,1,13,1
17728,1,19,4
17728,1,20,4
17747,1,46,2
17749,1,19,2
17751,1,19,6
17784,1,20,4
17784,1,22,7
17804,1,17,2
17814,1,37,3
17836,1,13,1
17845,1,18,7
17853,1,19,2
17860,0,29,1
17865,1,6,1
17865,1,13,4
17865,1,14,1
17865,1,18,3
17865,1,19,1
17865,1,22,1
17865,1,32,1
17865,2,17,2
17873,1,8,6
17873,1,13,7
17873,1,17,1
17873,1,23,2
17899,1,17,3
17929,1,43,10
17930,1,13,1
17943,1,17,1
17976,1,19,4
17988,1,19,1
18016,1,14,1
18037,1,18,4
18037,1,53,4
18039,1,13,1
18049,1,19,4
18049,1,41,1
18053,1,26,7
18058,1,10,2
18058,1,13,1
18058,1,19,1
18070,1,57,1
18071,1,20,1
18072,1,19,1
18075,1,37,5
18097,1,28,1
18108,1,13,2
18108,1,18,1
18108,1,22,1
18124,1,3,1
18124,1,4,3
18124,1,19,1
18139,1,19,5
18154,1,3,1
18154,1,6,4
18183,1,19,3
18201,1,19,1
18201,3032,607,1
18208,1,10,1
18215,1,19,1
18219,1,3,1
18246,1,13,3
18270,1,13,2
18270,1,30,4
18281,1,37,1
18286,1,19,8
18286,1,25,1
18294,1,13,1
18294,1,19,1
18332,1,6,1
18332,1,13,2
18332,1,19,1
18390,1,23,1
18390,1,37,1
18397,1,10,1
18397,1,13,1
18412,0,67,1
18412,1,6,1
18428,1,18,4
18437,1,19,1
18439,1,13,1
18439,3032,607,1
18442,1,8,2
18451,1,13,1
18451,1,19,1
18451,1,46,7
18451,2,9,2
18454,1,9,1
18454,1,13,12
18466,1,19,1
18483,1,20,7
18491,1,19,2
18496,1,12,3
18496,1,19,3
18496,1,30,6
18501,1,19,1
18527,1,19,1
18538,1,13,3
18544,1,16,1
18544,1,19,1
18544,1,46,8
18546,1,18,4
18551,1,8,4
18551,1,11,4
18585,1,19,4
18589,1,6,1
18593,1,19,1
18620,1,13,1
18624,1,6,1
18624,1,17,3
18624,1,18,2
18625,2,41,4
18636,1,6,2
18636,1,19,8
18638,1,32,2
18639,1,19,4
18641,1,13,2
18648,1,32,1
18655,1,18,4
18655,1,25,2
18655,1,37,4
18655,1,47,2
18659,1,13,1
18662,1,1,4
18662,1,13,1
18666,1,13,5
18666,1,17,1
18681,1,23,4
18682,1,14,2
18691,1,17,1
18695,1,1,3
18703,1,3,2
18703,1,12,3
18703,1,13,1
18703,1,15,1
18703,1,19,4
18703,1,47,1
18703,2,32,1
18703,2,607,1
18706,1,13,1
18706,1,41,10
18715,1,17,4
18721,1,27,2
18722,3032,607,1
18741,1,10,4
18741,1,13,1
18753,1,13,4
18757,1,19,1
18765,1,13,3
18769,1,1,4
18769,1,13,6
18769,1,17,3
18769,1,25,2
18771,1,27,2
18772,1,8,3
18772,1,16,1
18772,1,17,5
18772,1,53,1
18772,2,13,1
18780,1,8,4
18780,1,19,4
18787,1,16,1
18787,1,17,1
18788,1,35,2
18804,1,22,1
18804,1,25,2
18834,1,13,2
18834,1,19,2
18834,2,13,1
18837,1,16,1
18839,1,6,4
18839,1,18,4
18860,1,19,1
18864,1,19,2
18879,1,8,1
18889,1,13,2
18889,1,19,1
18889,2,5,2
18890,1,19,6
18902,1,13,1
18906,1,13,3
18913,1,8,2
18914,2,77,1
18940,1,19,4
18942,1,3,3
18942,1,8,4
18942,486,24,1
18955,1,13,1
18955,1,17,2
18955,1,19,7
18966,1,13,1
18968,1,22,3
18984,1,19,4
18986,1,41,2
18991,1,13,5
18991,1,40,6
18994,1,8,5
18996,1,15,1
19000,1,22,3
19013,1,19,1
19034,1,8,1
19034,1,13,1
19054,1,13,2
19054,3032,607,1
19064,1,19,4
19069,1,15,1
19091,1,1,1
19106,1,13,1
19108,1,22,3
19117,1,8,2
19140,1,13,2
19142,1,47,1
19148,1,10,2
19155,1,17,6
19156,1,8,1
19161,1,607,1
19162,1,34,3
19170,1,22,5
19170,2,49,5
19170,3032,607,1
19171,1,13,4
19171,1,25,1
19171,1,43,4
19188,1,1,4
19188,1,10,4
19188,1,13,1
19188,1,17,7
19188,1,19,3
19216,1,13,1
19216,1,19,2
19216,1,25,1
19217,1,19,4
19225,1,13,2
19225,1,19,10
19234,1,13,1
19234,1,18,1
19234,1,19,2
19234,1,20,1
19234,1,23,2
19234,1,44,1
19234,1,46,1
19234,2,9,3
19234,2,49,1
19247,1,16,3
19247,1,19,3
19247,1,25,1
19248,1,13,1
19248,1,25,6
19248,2,52,2
19266,1,22,1
19270,1,13,4
19270,1,17,1
19270,2,9,1
19270,2,17,3
19270,2,27,2
19271,1,18,1
19274,1,19,3
19280,1,17,6
19280,1,28,1
19292,1,10,1
19310,1,25,2
19311,1,12,4
19311,1,19,2
19319,1,17,10
19370,1,6,1
19370,1,19,2
19370,1,31,2
19370,2,9,1
19386,1,13,1
19409,1,13,1
19409,1,26,1
19414,1,8,1
19420,1,14,1
19454,1,13,3
19454,1,18,1
19475,1,13,2
19475,1,15,8
19475,1,19,4
19507,1,13,3
19510,1,13,1
19515,1,9,2
